"Request ID","Function ID","Arrival Time","Start Time","Finish Time","ExecutionTime","Response Time"
"19","9","1.54","3.56","17.59","14.03","16.05"
"40","9","4.78","4.8","18.75","13.95","13.97"
"33","9","3.5","5.52","19.04","13.52","15.54"
"49","9","6.68","6.7","20.73","14.03","14.05"
"34","23","3.58","3.6","23.31","19.71","19.73"
"52","10","13.88","13.9","26.04","12.14","12.16"
"53","23","35.54","35.56","35.81","0.25","0.27"
"54","23","40.77","40.79","41.79","1","1.02"
"56","23","41.91","41.93","42.24","0.31","0.33"
"70","23","41.99","44.01","44.26","0.25","2.27"
"67","9","41.96","43.99","44.66","0.67","2.7"
"64","9","41.96","43.98","44.68","0.69","2.72"
"57","9","41.92","43.94","44.71","0.77","2.79"
"58","9","41.92","43.94","44.71","0.77","2.79"
"69","9","41.97","43.99","44.73","0.74","2.76"
"62","9","41.96","43.98","44.78","0.79","2.82"
"59","8","41.96","43.98","44.8","0.82","2.84"
"66","9","41.96","43.99","44.85","0.86","2.89"
"60","9","41.96","43.98","44.87","0.88","2.91"
"61","9","41.96","43.98","45.01","1.02","3.05"
"55","9","41.79","43.81","45.34","1.53","3.55"
"68","11","41.97","43.99","45.43","1.44","3.46"
"63","17","41.96","43.98","46.78","2.79","4.82"
"72","9","51.85","51.87","52.63","0.76","0.78"
"71","10","51.49","51.51","53.27","1.76","1.78"
"73","1","52.7","54.72","57.26","2.54","4.56"
"74","16","54.6","56.62","58.25","1.63","3.65"
"76","10","62.8","64.82","66.04","1.22","3.24"
"77","10","68.48","68.5","69.99","1.49","1.51"
"75","10","62.71","62.73","72.48","9.75","9.77"
"78","9","69.74","71.76","72.81","1.05","3.07"
"79","9","85.22","85.24","86.24","1","1.02"
"80","9","89.02","89.04","90.51","1.47","1.49"
"81","21","93.44","95.46","96.31","0.85","2.87"
"82","9","101.37","103.39","104.25","0.86","2.88"
"83","9","111.67","111.69","112.69","1","1.02"
"84","9","114.12","114.14","115.23","1.09","1.11"
"86","9","114.24","116.26","117.16","0.9","2.92"
"85","9","114.17","116.19","117.29","1.1","3.12"
"87","10","116.44","116.46","118.27","1.81","1.83"
"88","9","119.23","119.25","119.95","0.7","0.72"
"90","9","123.02","123.04","123.74","0.7","0.72"
"91","9","123.11","123.13","124.17","1.04","1.06"
"89","23","122.61","124.63","124.94","0.31","2.33"
"94","9","124.4","124.42","125.12","0.7","0.72"
"96","9","124.84","124.86","125.56","0.7","0.72"
"93","10","124.21","124.23","125.8","1.57","1.59"
"97","9","125.1","125.12","125.9","0.78","0.8"
"92","10","123.99","124.01","125.96","1.95","1.97"
"100","9","125.91","125.93","126.71","0.78","0.8"
"98","9","125.39","125.41","126.94","1.53","1.55"
"102","9","126.45","126.47","127.17","0.7","0.72"
"103","9","126.74","126.76","127.54","0.78","0.8"
"104","9","126.98","127","127.7","0.7","0.72"
"95","10","124.62","126.64","127.86","1.22","3.24"
"106","9","127.26","127.28","127.98","0.7","0.72"
"105","23","127.04","127.06","128.06","1","1.02"
"107","9","127.32","129.34","130.08","0.74","2.76"
"99","1","125.67","127.69","130.15","2.46","4.48"
"101","3","126.21","128.23","133.58","5.35","7.37"
"109","9","135.14","135.16","135.97","0.81","0.83"
"111","9","138.86","138.88","139.92","1.04","1.06"
"112","9","140.66","140.68","141.58","0.9","0.92"
"108","10","129.64","129.66","142.06","12.4","12.42"
"115","9","147.82","147.84","148.62","0.78","0.8"
"110","9","136.19","136.21","149.98","13.77","13.79"
"118","9","152.21","152.23","153.28","1.05","1.07"
"117","13","151.29","153.31","154.53","1.22","3.24"
"114","16","142","142.02","156.87","14.85","14.87"
"119","23","157.17","157.19","157.85","0.66","0.68"
"116","22","149.09","149.11","160.56","11.45","11.47"
"120","9","160.06","160.08","161.08","1","1.02"
"121","16","161.41","161.43","163.07","1.64","1.66"
"123","9","166.9","166.92","168.39","1.47","1.49"
"125","9","169.61","169.63","171.1","1.47","1.49"
"127","16","170.2","170.22","171.22","1","1.02"
"126","9","170.05","172.07","172.93","0.86","2.88"
"130","9","172.96","172.98","174.45","1.47","1.49"
"131","9","173.5","173.52","174.52","1","1.02"
"129","1","171.39","173.41","175.87","2.46","4.48"
"132","9","177.13","177.15","177.93","0.78","0.8"
"128","19","171.05","173.07","178.24","5.17","7.19"
"133","9","178.48","178.5","179.5","1","1.02"
"135","23","181","181.02","181.69","0.67","0.69"
"134","9","180.99","181.01","182.07","1.06","1.08"
"124","9","167.17","169.19","182.73","13.54","15.56"
"113","23","141.35","141.37","183.14","41.77","41.79"
"137","9","182.8","182.82","183.6","0.78","0.8"
"122","23","166.25","166.27","185.48","19.21","19.23"
"140","23","188.45","188.47","188.76","0.29","0.31"
"139","9","188.35","188.37","189.11","0.74","0.76"
"138","10","187.43","189.45","191.31","1.86","3.88"
"142","9","192","192.02","193.02","1","1.02"
"143","9","193.69","193.71","194.45","0.74","0.76"
"136","9","181","181.02","194.58","13.56","13.58"
"144","9","197.49","197.51","198.19","0.68","0.7"
"145","9","199.03","199.05","200.52","1.47","1.49"
"146","7","202.45","204.47","205.87","1.4","3.42"
"147","9","205.71","205.73","206.5","0.77","0.79"
"150","9","207.16","207.18","207.86","0.68","0.7"
"151","23","208.41","208.43","208.74","0.31","0.33"
"152","9","211.33","211.35","212.21","0.86","0.88"
"154","9","215.96","215.98","216.72","0.74","0.76"
"148","9","205.92","205.94","219.46","13.52","13.54"
"149","9","205.97","205.99","219.51","13.52","13.54"
"155","23","220.84","220.86","221.15","0.29","0.31"
"156","9","220.86","220.88","221.93","1.05","1.07"
"157","10","220.97","220.99","222.44","1.45","1.47"
"159","9","223.84","223.86","224.63","0.77","0.79"
"158","10","222.06","224.08","225.94","1.86","3.88"
"153","9","212.44","212.46","225.98","13.52","13.54"
"160","10","226.59","226.61","228.47","1.86","1.88"
"161","9","228.76","228.78","229.52","0.74","0.76"
"162","9","228.81","228.83","230.3","1.47","1.49"
"164","9","230.79","230.81","231.55","0.74","0.76"
"163","9","230.78","230.8","231.66","0.86","0.88"
"141","23","190.25","190.27","232.04","41.77","41.79"
"165","9","232.71","232.73","234.2","1.47","1.49"
"167","9","235.2","235.22","236.27","1.05","1.07"
"168","9","240.92","240.94","241.94","1","1.02"
"170","9","241","241.02","242.49","1.47","1.49"
"171","10","242.49","242.51","243.73","1.22","1.24"
"169","8","240.97","242.99","243.83","0.84","2.86"
"173","9","243.08","243.1","244.1","1","1.02"
"174","9","243.78","243.8","244.47","0.67","0.69"
"175","9","244.15","244.17","244.94","0.77","0.79"
"172","1","242.7","244.72","245.13","0.41","2.43"
"178","9","244.79","244.81","245.58","0.77","0.79"
"187","16","246.43","246.45","246.61","0.16","0.18"
"185","9","245.99","246.01","246.78","0.77","0.79"
"177","10","244.57","244.59","246.81","2.22","2.24"
"189","9","246.83","246.85","247.9","1.05","1.07"
"176","9","244.36","246.38","247.9","1.52","3.54"
"184","23","245.77","247.79","248.04","0.25","2.27"
"183","23","245.56","247.58","248.58","1","3.02"
"182","9","245.54","247.56","248.61","1.05","3.07"
"179","23","245.04","247.06","248.63","1.57","3.59"
"181","9","245.31","247.33","248.8","1.47","3.49"
"188","9","246.64","248.66","249.4","0.74","2.76"
"190","9","250.64","250.66","251.36","0.7","0.72"
"191","9","252.47","252.49","253.19","0.7","0.72"
"192","23","256.57","256.59","257.59","1","1.02"
"180","9","245.17","245.19","259","13.81","13.83"
"186","9","246.21","248.23","261.75","13.52","15.54"
"195","9","266.79","268.81","270.28","1.47","3.49"
"196","9","270.62","270.64","271.38","0.74","0.76"
"194","9","265.82","265.84","279.36","13.52","13.54"
"198","23","280.37","280.39","280.7","0.31","0.33"
"199","23","281.26","281.28","282.85","1.57","1.59"
"197","10","275","275.02","284.67","9.65","9.67"
"200","10","284.32","284.34","286.49","2.15","2.17"
"201","9","286.47","286.49","287.54","1.05","1.07"
"202","9","289.57","289.59","290.37","0.78","0.8"
"204","23","297.56","297.58","299.15","1.57","1.59"
"206","1","301","301.02","302.36","1.34","1.36"
"205","9","300.98","303","303.67","0.67","2.69"
"211","9","301.02","303.04","303.82","0.77","2.8"
"208","9","301","303.02","303.89","0.86","2.89"
"210","9","301.02","303.04","304.09","1.05","3.07"
"193","23","265.81","265.83","307.6","41.77","41.79"
"209","1","301.02","303.04","309.04","6","8.02"
"203","9","297.22","297.24","310.76","13.52","13.54"
"213","9","312.82","312.84","313.52","0.68","0.7"
"212","10","312.18","314.2","315.42","1.22","3.24"
"214","9","314.2","314.22","315.69","1.47","1.49"
"207","9","301","303.02","316.54","13.52","15.54"
"217","9","325.72","325.74","326.48","0.74","0.76"
"218","10","325.74","325.76","327.62","1.86","1.88"
"215","10","317.96","317.98","327.63","9.65","9.67"
"220","17","336.94","336.96","337.61","0.65","0.67"
"222","9","337.54","337.56","338.24","0.68","0.7"
"221","9","337.54","337.56","338.61","1.05","1.07"
"223","9","338.22","338.24","339.01","0.77","0.79"
"216","9","325.66","325.68","339.2","13.52","13.54"
"224","9","341.75","341.77","342.63","0.86","0.88"
"219","9","332.28","332.3","345.82","13.52","13.54"
"225","9","351.42","351.44","352.44","1","1.02"
"226","9","353.02","353.04","353.72","0.68","0.7"
"228","9","361","361.02","361.7","0.68","0.7"
"227","23","361","363.02","363.68","0.66","2.68"
"230","9","362.74","362.76","363.76","1","1.02"
"229","23","361.01","363.03","364.6","1.57","3.59"
"232","9","363.75","363.77","364.63","0.86","0.88"
"233","9","363.97","363.99","364.99","1","1.02"
"231","11","363.08","365.1","365.46","0.36","2.38"
"241","23","365.67","365.69","365.94","0.25","0.27"
"242","23","365.88","365.9","366.21","0.31","0.33"
"239","9","365.23","365.25","366.72","1.47","1.49"
"234","9","364.17","366.19","366.93","0.74","2.76"
"235","9","364.36","366.38","367.12","0.74","2.76"
"238","1","364.99","367.01","367.48","0.47","2.49"
"236","10","364.57","366.59","368.45","1.86","3.88"
"240","9","365.44","367.46","368.46","1","3.02"
"244","9","366.28","368.3","369.04","0.74","2.76"
"247","9","367.98","368","369.47","1.47","1.49"
"245","1","366.48","368.5","374.5","6","8.02"
"250","17","373.92","375.94","376.59","0.65","2.67"
"237","9","364.78","364.8","378.35","13.55","13.57"
"253","17","381.68","381.7","382.15","0.45","0.47"
"254","9","381.68","381.7","382.58","0.88","0.9"
"256","9","382.25","382.27","383.14","0.86","0.89"
"255","9","382.25","382.27","383.76","1.49","1.51"
"258","10","382.66","382.68","384.55","1.86","1.89"
"262","23","384.35","384.37","384.66","0.29","0.31"
"261","9","383.72","383.74","384.74","1","1.02"
"264","9","384.99","385.01","386.01","1","1.02"
"251","9","373.93","373.95","387.66","13.71","13.73"
"266","10","386.74","386.76","388.22","1.46","1.48"
"269","9","386.84","386.86","388.34","1.48","1.5"
"275","9","387.86","387.88","388.69","0.81","0.83"
"282","9","388.51","388.53","389.41","0.88","0.9"
"252","9","375.67","375.69","389.47","13.78","13.8"
"288","9","389.4","389.42","390.22","0.8","0.82"
"284","9","388.68","388.7","390.23","1.53","1.55"
"279","10","388.3","388.32","390.54","2.22","2.24"
"270","9","387.49","389.51","390.55","1.04","3.06"
"274","23","387.86","389.88","390.57","0.69","2.71"
"281","23","388.34","390.36","390.66","0.3","2.32"
"272","16","387.62","389.64","390.68","1.04","3.06"
"303","9","390.19","390.21","390.9","0.69","0.71"
"302","9","390.19","390.21","391","0.79","0.81"
"301","9","390.13","390.15","391.03","0.88","0.9"
"276","9","388.2","390.22","391.25","1.03","3.05"
"304","9","390.44","390.46","391.36","0.9","0.92"
"280","11","388.34","390.36","391.39","1.03","3.05"
"278","9","388.3","390.32","391.41","1.09","3.11"
"285","9","388.68","390.7","391.59","0.89","2.91"
"283","9","388.51","390.53","391.62","1.09","3.11"
"287","9","388.83","390.85","391.64","0.79","2.81"
"300","9","390.13","390.15","391.67","1.52","1.54"
"277","11","388.2","390.22","391.67","1.45","3.47"
"293","16","389.53","391.55","391.78","0.23","2.25"
"286","5","388.83","390.85","391.84","0.99","3.01"
"307","9","390.74","390.76","391.86","1.1","1.12"
"308","9","391.28","391.3","392","0.7","0.72"
"315","17","392.08","392.1","392.38","0.27","0.3"
"295","9","389.66","391.68","392.38","0.7","2.72"
"291","3","389.47","391.49","392.53","1.03","3.06"
"311","9","391.62","391.64","392.53","0.89","0.91"
"310","9","391.62","391.64","392.74","1.1","1.12"
"294","9","389.64","391.66","392.75","1.09","3.11"
"299","9","389.99","392.01","392.77","0.76","2.78"
"296","9","389.8","391.82","392.89","1.07","3.09"
"289","9","389.4","391.42","392.94","1.52","3.54"
"292","7","389.53","391.55","393","1.45","3.47"
"312","9","391.95","391.97","393","1.03","1.05"
"298","9","389.99","392.01","393.08","1.07","3.09"
"309","11","391.28","393.3","393.67","0.37","2.39"
"314","23","392.08","392.1","393.74","1.64","1.66"
"320","9","393.04","393.06","393.83","0.77","0.79"
"321","9","393.05","393.07","393.84","0.77","0.79"
"305","10","390.44","392.46","393.99","1.53","3.55"
"317","9","392.98","393","394.1","1.1","1.12"
"319","9","393.02","393.04","394.13","1.09","1.11"
"316","10","392.98","393","394.27","1.27","1.29"
"324","9","393.73","393.75","394.55","0.8","0.82"
"323","9","393.62","393.64","394.68","1.03","1.06"
"328","9","394.66","394.68","395.38","0.7","0.72"
"325","23","393.73","393.75","395.39","1.64","1.66"
"326","10","394.14","394.16","395.4","1.24","1.26"
"329","9","394.66","394.68","395.57","0.89","0.91"
"327","9","394.14","394.16","395.69","1.53","1.55"
"330","9","395.23","395.25","396.05","0.8","0.82"
"331","9","395.23","395.25","396.77","1.52","1.54"
"332","10","395.33","395.35","396.92","1.57","1.59"
"334","9","396.22","396.24","397.05","0.81","0.83"
"259","9","383.11","383.13","397.1","13.97","13.99"
"335","9","396.22","396.24","397.13","0.89","0.91"
"339","9","396.46","396.48","397.25","0.77","0.79"
"322","10","393.62","395.64","397.38","1.74","3.76"
"260","9","383.61","383.63","397.51","13.88","13.9"
"340","9","396.84","396.86","397.56","0.7","0.72"
"341","9","396.84","396.86","397.63","0.77","0.79"
"342","9","396.85","396.87","397.64","0.77","0.79"
"338","10","396.46","396.48","397.72","1.24","1.26"
"345","9","397.41","397.43","398.23","0.8","0.82"
"343","9","397.32","397.34","398.24","0.9","0.92"
"347","9","397.44","397.46","398.35","0.89","0.91"
"263","9","384.35","384.37","398.38","14","14.03"
"344","9","397.32","397.34","398.44","1.1","1.12"
"346","9","397.41","397.43","398.52","1.09","1.11"
"267","10","386.75","388.77","398.6","9.83","11.85"
"349","9","397.75","397.77","398.86","1.09","1.11"
"350","9","397.77","397.79","398.88","1.09","1.11"
"351","9","398.1","398.12","398.89","0.77","0.79"
"354","9","398.47","398.49","399.26","0.77","0.79"
"273","22","387.62","387.64","399.57","11.93","11.95"
"356","9","398.83","398.85","399.74","0.89","0.91"
"333","1","395.33","397.35","399.82","2.47","4.49"
"363","9","399.18","399.2","399.9","0.7","0.72"
"313","1","391.95","393.97","399.99","6.02","8.04"
"353","9","398.45","398.47","400","1.53","1.55"
"364","9","399.18","399.2","400","0.8","0.82"
"365","23","399.36","399.38","400.07","0.69","0.71"
"358","9","399","399.02","400.11","1.09","1.11"
"360","9","399.03","399.05","400.14","1.09","1.11"
"352","19","398.1","400.12","400.17","0.05","2.07"
"371","9","399.5","399.52","400.28","0.76","0.78"
"355","9","398.83","398.85","400.38","1.53","1.55"
"390","16","400.17","400.19","400.42","0.23","0.25"
"366","9","399.36","399.38","400.48","1.1","1.12"
"373","9","399.69","399.71","400.5","0.79","0.81"
"369","9","399.47","399.49","400.52","1.03","1.05"
"370","9","399.47","399.49","400.56","1.07","1.09"
"377","17","399.9","399.92","400.59","0.67","0.69"
"361","9","399.06","399.08","400.6","1.52","1.54"
"362","9","399.06","399.08","400.6","1.52","1.54"
"375","9","399.89","399.91","400.61","0.7","0.72"
"397","19","400.63","400.65","400.7","0.05","0.07"
"268","10","386.84","388.86","400.96","12.1","14.12"
"404","17","400.71","400.73","401.01","0.28","0.3"
"380","9","399.94","399.96","401.06","1.1","1.12"
"381","9","399.95","399.97","401.07","1.1","1.12"
"392","9","400.42","400.44","401.14","0.7","0.72"
"383","9","400.03","400.05","401.15","1.1","1.12"
"387","9","400.08","400.1","401.19","1.09","1.11"
"409","23","401.01","401.03","401.29","0.26","0.28"
"395","9","400.63","400.65","401.42","0.77","0.79"
"398","9","400.65","400.67","401.44","0.77","0.79"
"401","9","400.68","400.7","401.47","0.77","0.79"
"391","23","400.42","400.44","401.48","1.04","1.06"
"382","10","399.95","399.97","401.49","1.52","1.54"
"408","1","400.99","401.01","401.5","0.49","0.51"
"385","10","400.08","400.1","401.58","1.48","1.5"
"388","9","400.1","400.12","401.64","1.52","1.54"
"410","9","401.01","401.03","401.72","0.69","0.71"
"411","9","401.08","401.1","401.79","0.69","0.71"
"407","9","400.99","401.01","401.89","0.88","0.9"
"374","10","399.69","399.71","401.91","2.19","2.22"
"389","10","400.17","400.19","401.99","1.8","1.82"
"372","1","399.52","401.54","402.03","0.49","2.51"
"403","9","400.7","400.72","402.24","1.52","1.54"
"337","18","396.35","398.37","402.48","4.11","6.13"
"414","9","401.68","401.7","402.6","0.9","0.92"
"415","9","401.74","401.76","402.66","0.9","0.92"
"416","9","401.74","401.76","402.85","1.09","1.11"
"402","23","400.68","402.7","403","0.3","2.32"
"368","23","399.42","401.44","403.09","1.65","3.67"
"384","23","400.05","402.07","403.12","1.05","3.07"
"406","23","400.98","403","403.3","0.3","2.32"
"396","23","400.63","402.65","403.34","0.69","2.71"
"290","9","389.47","389.49","403.57","14.08","14.1"
"412","23","401.08","403.1","403.77","0.66","2.69"
"417","9","402.91","402.93","403.83","0.9","0.92"
"297","10","389.8","391.82","403.92","12.1","14.12"
"336","8","396.35","398.37","404.05","5.68","7.7"
"386","13","400.08","402.1","404.08","1.98","4"
"394","10","400.62","402.64","404.44","1.8","3.82"
"428","23","404.11","404.13","404.46","0.33","0.35"
"418","9","402.96","402.98","404.51","1.53","1.55"
"399","10","400.65","402.67","404.54","1.86","3.89"
"424","9","403.89","403.91","404.61","0.7","0.72"
"420","10","403.36","403.38","404.65","1.27","1.29"
"419","10","403.36","403.38","404.86","1.48","1.5"
"426","9","404.06","404.08","404.88","0.8","0.82"
"427","9","404.11","404.13","404.9","0.77","0.79"
"271","16","387.49","389.51","404.98","15.47","17.49"
"423","9","403.89","403.91","405.01","1.1","1.12"
"429","9","404.29","404.31","405.08","0.77","0.79"
"430","9","404.29","404.31","405.08","0.77","0.79"
"425","9","404.06","404.08","405.11","1.03","1.05"
"431","9","404.33","404.35","405.12","0.77","0.79"
"348","8","397.44","399.46","405.17","5.71","7.73"
"434","9","404.53","404.55","405.34","0.79","0.81"
"433","9","404.53","404.55","405.36","0.81","0.83"
"438","16","404.81","404.83","405.47","0.64","0.66"
"432","10","404.33","404.35","405.59","1.24","1.26"
"435","9","404.79","404.81","405.71","0.9","0.92"
"378","1","399.9","399.92","406.15","6.23","6.25"
"436","10","404.79","404.81","406.38","1.57","1.59"
"442","23","406.37","406.39","406.68","0.29","0.31"
"445","16","406.51","406.53","406.76","0.23","0.25"
"440","9","406","406.02","406.92","0.9","0.92"
"318","9","393.01","393.03","407.01","13.98","14"
"443","9","406.42","406.44","407.14","0.7","0.72"
"454","23","406.96","406.98","407.23","0.25","0.27"
"357","1","399","401.02","407.32","6.3","8.32"
"449","9","406.61","406.63","407.33","0.7","0.72"
"441","9","406.36","406.38","407.48","1.1","1.12"
"444","9","406.42","406.44","407.53","1.09","1.11"
"452","9","406.79","406.81","407.58","0.77","0.79"
"450","9","406.61","406.63","407.67","1.03","1.06"
"439","10","406","406.02","407.92","1.9","1.92"
"458","9","407.23","407.25","408.06","0.81","0.83"
"455","9","407.06","407.08","408.11","1.03","1.05"
"456","9","407.06","407.08","408.17","1.09","1.11"
"459","9","407.46","407.48","408.25","0.77","0.79"
"460","9","407.46","407.48","408.37","0.89","0.91"
"448","10","406.56","406.58","408.77","2.19","2.21"
"243","23","366.09","366.11","408.9","42.79","42.81"
"461","9","407.86","407.88","408.91","1.03","1.05"
"462","9","407.86","407.88","408.92","1.03","1.06"
"466","9","408.3","408.32","409.02","0.7","0.72"
"451","10","406.79","406.81","409.05","2.24","2.26"
"467","9","408.39","408.41","409.29","0.88","0.9"
"475","9","408.84","408.86","409.54","0.68","0.7"
"477","9","408.87","408.89","409.57","0.68","0.7"
"447","23","406.55","408.57","409.58","1.01","3.03"
"469","9","408.58","408.6","409.61","1.01","1.03"
"481","9","408.91","408.93","409.71","0.78","0.8"
"478","9","408.87","408.89","409.77","0.88","0.9"
"483","9","408.92","408.94","409.81","0.87","0.89"
"486","23","409.17","409.19","409.88","0.69","0.71"
"465","23","408.3","408.32","409.91","1.59","1.61"
"480","9","408.88","408.9","409.92","1.02","1.04"
"485","9","409.17","409.19","409.96","0.77","0.79"
"489","23","409.86","409.88","410.2","0.32","0.34"
"488","9","409.46","409.48","410.26","0.77","0.8"
"484","9","408.92","408.94","410.44","1.5","1.52"
"463","10","408.26","408.28","410.47","2.19","2.21"
"457","1","407.23","409.25","410.62","1.37","3.39"
"499","23","410.38","410.4","410.66","0.26","0.28"
"246","23","367.94","367.96","410.83","42.87","42.89"
"470","23","408.59","410.61","410.87","0.26","2.28"
"491","9","410.03","410.05","410.95","0.9","0.92"
"494","9","410.12","410.14","410.95","0.81","0.83"
"492","9","410.03","410.05","410.96","0.91","0.93"
"472","23","408.67","410.69","411.01","0.32","2.34"
"497","9","410.34","410.36","411.03","0.67","0.69"
"493","9","410.12","410.14","411.05","0.91","0.93"
"498","9","410.34","410.36","411.1","0.74","0.76"
"507","23","410.8","410.82","411.12","0.3","0.32"
"482","10","408.91","408.93","411.13","2.19","2.22"
"471","1","408.67","410.69","411.16","0.47","2.49"
"503","9","410.47","410.49","411.17","0.67","0.7"
"479","23","408.88","410.9","411.21","0.31","2.33"
"496","9","410.14","410.16","411.21","1.05","1.07"
"504","16","410.74","410.76","411.4","0.64","0.66"
"474","23","408.76","410.78","411.46","0.68","2.7"
"473","8","408.76","410.78","411.58","0.8","2.82"
"495","9","410.14","410.16","411.66","1.5","1.52"
"514","22","411.58","411.6","411.67","0.07","0.09"
"506","9","410.8","410.82","411.68","0.86","0.88"
"501","10","410.42","410.44","411.97","1.53","1.55"
"500","23","410.39","410.41","412.01","1.6","1.62"
"508","16","411.39","411.41","412.05","0.64","0.66"
"511","9","411.42","411.44","412.14","0.7","0.72"
"519","23","411.94","411.96","412.22","0.26","0.28"
"400","10","400.65","402.67","412.4","9.72","11.75"
"515","8","411.58","411.6","412.44","0.83","0.86"
"509","23","411.4","411.42","412.46","1.04","1.06"
"476","23","408.84","410.86","412.47","1.6","3.63"
"512","9","411.58","411.6","412.51","0.91","0.93"
"505","10","410.74","410.76","412.66","1.9","1.92"
"532","23","412.47","412.49","412.79","0.3","0.32"
"533","23","412.47","412.49","412.82","0.33","0.35"
"521","9","412.12","412.14","412.9","0.76","0.78"
"520","9","412.12","412.14","412.92","0.78","0.8"
"536","23","412.68","412.7","412.96","0.26","0.28"
"510","10","411.41","411.43","412.97","1.54","1.56"
"523","23","412.27","412.29","412.98","0.69","0.71"
"517","9","411.9","411.92","413.02","1.1","1.12"
"528","9","412.35","412.37","413.04","0.67","0.69"
"529","9","412.35","412.37","413.11","0.74","0.76"
"541","23","412.85","412.87","413.2","0.33","0.35"
"513","23","411.58","411.6","413.22","1.62","1.64"
"527","9","412.34","412.36","413.38","1.02","1.04"
"522","9","412.27","412.29","413.39","1.1","1.12"
"526","9","412.34","412.36","413.44","1.08","1.1"
"538","9","412.8","412.82","413.49","0.67","0.69"
"518","16","411.94","411.96","413.63","1.67","1.69"
"534","9","412.66","412.68","413.78","1.1","1.12"
"543","9","413.12","413.14","413.85","0.71","0.73"
"542","9","413.12","413.14","413.92","0.78","0.8"
"376","9","399.89","399.91","413.94","14.03","14.05"
"535","10","412.66","412.68","413.95","1.27","1.29"
"545","9","413.39","413.41","414.18","0.77","0.79"
"546","9","413.61","413.63","414.33","0.7","0.72"
"547","9","413.61","413.63","414.44","0.81","0.83"
"393","9","400.51","400.53","414.61","14.08","14.1"
"551","9","413.92","413.94","414.85","0.91","0.93"
"549","9","413.91","413.93","414.98","1.05","1.07"
"405","9","400.98","401","415.05","14.05","14.07"
"530","21","412.43","414.45","415.11","0.66","2.68"
"524","17","412.28","412.3","415.15","2.85","2.87"
"537","17","412.68","414.7","415.17","0.46","2.49"
"553","9","414.1","414.12","415.17","1.05","1.07"
"554","9","414.34","414.36","415.26","0.9","0.92"
"379","16","399.94","399.96","415.28","15.32","15.34"
"544","10","413.39","413.41","415.35","1.94","1.96"
"421","10","403.41","403.43","415.41","11.98","12"
"422","10","403.41","403.43","415.41","11.98","12"
"556","9","414.45","414.47","415.52","1.05","1.07"
"540","9","412.85","414.87","415.57","0.7","2.72"
"550","10","413.91","413.93","415.73","1.8","1.82"
"557","9","414.45","414.47","416","1.53","1.55"
"563","9","415.37","415.39","416.1","0.71","0.73"
"548","10","413.9","413.92","416.17","2.25","2.27"
"569","23","415.86","415.88","416.18","0.3","0.32"
"562","9","415.37","415.39","416.49","1.1","1.12"
"567","9","415.82","415.84","416.55","0.71","0.73"
"565","9","415.65","415.67","416.58","0.91","0.93"
"568","9","415.85","415.87","416.58","0.71","0.73"
"571","9","415.98","416","416.7","0.7","0.72"
