"Request ID","Function ID","Arrival Time","Start Time","Finish Time","ExecutionTime","Response Time"
"610","10","417.48","419.5","422.21","2.71","4.73"
"611","8","417.48","419.5","421.03","1.52","3.55"
"612","11","417.56","419.58","-1","-420.58","-418.56"
"617","9","417.76","419.78","420.56","0.77","2.8"
"618","9","417.83","419.85","421.32","1.47","3.49"
"620","10","418","420.02","423.25","3.23","5.25"
"623","9","418.06","420.08","421.55","1.47","3.49"
"629","7","418.82","420.84","426.85","6.01","8.03"
"631","10","418.9","420.92","424.28","3.36","5.38"
"641","1","419.83","421.85","427.62","5.77","7.79"
"648","10","420.36","422.38","426.76","4.38","6.4"
"649","10","420.36","422.38","426.76","4.38","6.4"
"654","10","420.66","422.68","425.02","2.34","4.36"
"680","22","422.5","424.52","431.18","6.66","8.68"
"681","16","422.54","424.56","424.93","0.37","2.39"
"699","9","422.76","424.78","425.45","0.67","2.69"
"700","9","422.76","424.78","426.25","1.47","3.49"
"708","16","424.56","426.58","426.85","0.26","2.29"
"716","23","425.03","427.05","428.47","1.42","3.44"
"717","17","425.06","427.08","-1","-428.08","-426.06"
"718","23","425.06","427.08","-1","-428.08","-426.06"
"721","23","425.48","427.5","-1","-428.5","-426.48"
"726","17","425.68","427.7","428.66","0.95","2.98"
"736","23","426.54","428.56","-1","-429.56","-427.54"
"749","23","427.69","429.71","430","0.29","2.31"
"752","23","427.7","429.72","430.39","0.66","2.69"
"759","23","427.9","429.92","-1","-430.92","-428.9"
"760","10","427.9","429.92","432.31","2.39","4.41"
"765","3","427.98","430","-1","-431","-428.98"
"772","17","430.84","432.86","438.95","6.09","8.11"
"775","11","431.33","433.35","433.62","0.27","2.29"
"795","1","432.35","434.37","435.57","1.2","3.22"
"796","22","432.56","434.58","434.8","0.22","2.24"
"807","23","433.39","435.41","436.41","1","3.02"
"808","23","433.39","435.41","436.98","1.57","3.59"
"811","23","433.72","435.74","435.99","0.25","2.27"
"814","23","433.91","435.93","437.5","1.57","3.59"
"815","22","434.05","436.07","436.28","0.21","2.23"
"822","1","434.97","436.99","-1","-437.99","-435.97"
"834","9","435.16","437.18","438.18","1","3.02"
"836","9","435.2","437.22","438.08","0.86","2.88"
"839","9","435.25","437.27","438.74","1.47","3.49"
"840","9","435.25","437.27","438.14","0.86","2.89"
"841","1","435.25","437.27","438.73","1.46","3.48"
"842","9","435.27","437.29","438.76","1.47","3.49"
"843","9","435.27","437.29","438.29","1","3.02"
"845","9","435.39","437.41","438.27","0.86","2.88"
"846","9","435.4","437.42","450.94","13.52","15.54"
"847","9","435.4","437.42","438.1","0.67","2.7"
"848","23","435.4","437.42","438.99","1.57","3.59"
"849","9","435.4","437.42","438.42","1","3.02"
"850","9","435.4","437.42","438.48","1.05","3.08"
"851","9","435.4","437.42","438.2","0.77","2.8"
"853","9","435.4","437.43","438.2","0.77","2.8"
"854","23","435.42","437.44","-1","-438.44","-436.42"
"855","9","435.42","437.44","438.12","0.67","2.7"
"856","9","435.44","437.46","438.32","0.86","2.88"
"857","7","435.44","437.46","442.04","4.58","6.6"
"858","9","435.44","437.46","438.14","0.67","2.7"
"859","9","435.44","437.46","438.14","0.67","2.7"
"860","9","435.44","437.46","438.24","0.77","2.8"
"862","9","435.52","437.54","438.54","1","3.02"
"864","9","435.63","437.65","438.7","1.05","3.07"
"865","9","435.64","437.66","438.33","0.67","2.69"
"866","9","435.65","437.67","439.14","1.47","3.49"
"867","9","435.69","437.71","438.38","0.67","2.69"
"868","9","435.69","437.71","438.45","0.74","2.76"
"869","21","435.7","437.72","439.83","2.11","4.13"
"871","9","435.7","437.72","438.77","1.05","3.07"
"872","9","435.7","437.72","438.47","0.74","2.77"
"873","9","435.7","437.72","439.19","1.47","3.49"
"875","1","435.72","437.74","442.13","4.39","6.41"
"878","9","435.73","437.75","451.27","13.52","15.54"
"879","1","435.89","437.91","-1","-438.91","-436.89"
"881","9","435.96","437.98","438.65","0.67","2.69"
"883","1","435.97","437.99","-1","-438.99","-436.97"
"884","9","435.97","437.99","438.73","0.74","2.76"
"886","9","435.98","438","451.52","13.52","15.54"
"887","9","436","438.02","438.88","0.86","2.88"
"888","9","436","438.02","438.76","0.74","2.76"
"889","9","436","438.02","438.7","0.67","2.7"
"893","17","436.02","438.04","440.48","2.44","4.46"
"895","9","436.02","438.04","439.04","1","3.02"
"896","9","436.02","438.04","438.72","0.67","2.7"
"899","1","436.03","438.05","439.35","1.3","3.32"
"900","9","436.03","438.05","439.1","1.05","3.07"
"901","9","436.03","438.05","438.92","0.86","2.89"
"902","1","436.03","438.05","-1","-439.05","-437.03"
"903","9","436.03","438.05","451.58","13.52","15.55"
"904","9","436.04","438.06","438.8","0.74","2.76"
"905","9","436.04","438.06","438.8","0.74","2.76"
"908","9","436.06","438.08","438.82","0.74","2.76"
"909","9","436.06","438.08","438.86","0.77","2.8"
"910","9","436.06","438.08","438.76","0.67","2.7"
"911","9","436.06","438.08","438.83","0.74","2.77"
"912","9","436.06","438.08","438.86","0.77","2.8"
"913","9","436.08","438.1","438.87","0.77","2.79"
"914","9","436.08","438.1","439.15","1.05","3.07"
"921","22","436.34","438.36","438.64","0.27","2.3"
"924","11","436.37","438.39","441.44","3.05","5.07"
"926","1","436.64","438.66","-1","-439.66","-437.64"
"932","17","436.86","438.88","-1","-439.88","-437.86"
"936","9","436.87","438.89","439.64","0.74","2.77"
"937","1","437.01","439.03","440.1","1.07","3.09"
"940","9","437.04","439.06","439.84","0.77","2.8"
"941","9","437.06","439.08","439.85","0.77","2.79"
"942","9","437.06","439.08","452.6","13.52","15.54"
"943","9","437.2","439.22","452.74","13.52","15.54"
"944","17","437.25","439.27","441.72","2.45","4.47"
"946","1","437.28","439.3","445.87","6.57","8.59"
"947","9","437.3","439.32","439.99","0.67","2.69"
"948","23","437.31","439.33","440.33","1","3.02"
"949","22","437.33","439.35","439.62","0.27","2.29"
"954","23","437.98","440","-1","-441","-438.98"
"967","10","438.21","440.23","-1","-441.23","-439.21"
"972","23","438.3","440.32","440.57","0.25","2.27"
"973","10","438.42","440.44","448.12","7.68","9.7"
"992","10","439.99","442.01","-1","-443.01","-440.99"
"999","23","440.29","442.31","-1","-443.31","-441.29"
"1003","22","440.32","442.34","-1","-443.34","-441.32"
"1013","23","440.73","442.75","-1","-443.75","-441.73"
"1015","10","440.76","442.78","450.94","8.16","10.18"
"1016","23","440.78","442.8","443.09","0.29","2.31"
"1019","23","440.81","442.83","443.15","0.31","2.34"
"1020","3","440.81","442.83","445.19","2.36","4.38"
"1021","10","440.81","442.83","447.95","5.12","7.14"
"1023","23","440.81","442.84","444.4","1.57","3.59"
"1024","23","440.83","442.85","443.85","1","3.02"
"1025","23","440.83","442.85","443.16","0.31","2.33"
"1028","17","440.83","442.85","447.52","4.67","6.69"
"1030","17","440.83","442.86","444.92","2.06","4.09"
"1036","10","441.11","443.13","448.35","5.22","7.24"
"1038","10","441.44","443.46","450.05","6.59","8.61"
"1042","10","441.5","443.52","448.05","4.53","6.55"
"1048","1","442.31","444.33","445.58","1.25","3.27"
"1050","1","442.56","444.58","451.81","7.23","9.25"
"1051","22","442.61","444.63","-1","-445.63","-443.61"
"1053","23","442.63","444.65","445.75","1.1","3.12"
"1055","23","442.72","444.74","445.62","0.88","2.9"
"1057","10","442.81","444.83","447.03","2.2","4.22"
"1061","22","442.92","444.94","445.25","0.31","2.33"
"1062","23","442.92","444.94","450.52","5.58","7.6"
"1063","10","442.92","444.94","447.57","2.63","4.65"
"1066","10","442.95","444.97","-1","-445.97","-443.95"
"1074","1","443.06","445.08","451.28","6.2","8.22"
"1078","10","443.19","445.21","448.58","3.37","5.39"
"1081","10","443.25","445.27","447.95","2.68","4.7"
"1085","23","443.48","445.5","451.09","5.59","7.61"
"1089","23","443.53","445.55","446.33","0.78","2.8"
"1091","23","443.55","445.57","-1","-446.57","-444.55"
"1099","10","443.65","445.67","449.65","3.98","6"
"1102","23","443.72","445.74","446.21","0.47","2.49"
"1103","23","443.72","445.74","-1","-446.74","-444.72"
"1123","21","444.66","446.68","447.6","0.92","2.94"
"1124","16","444.66","446.68","447.72","1.04","3.06"
"1131","10","445.13","447.15","449.83","2.68","4.7"
"1135","10","445.2","447.22","451.2","3.98","6"
"1143","10","445.65","447.67","451.65","3.98","6"
"1149","17","445.65","447.68","-1","-448.68","-446.65"
"1150","22","445.65","447.68","447.89","0.21","2.24"
"1151","10","445.65","447.68","-1","-448.68","-446.65"
"1152","17","445.66","447.68","449.3","1.62","3.64"
"1153","10","445.66","447.68","-1","-448.68","-446.66"
"1154","10","445.66","447.68","-1","-448.68","-446.66"
"1156","10","445.68","447.7","-1","-448.7","-446.68"
"1159","22","445.71","447.73","448.09","0.36","2.38"
"1161","17","445.71","447.73","448.85","1.12","3.14"
"1164","10","445.72","447.74","450.95","3.2","5.23"
"1166","16","446.14","448.16","-1","-449.16","-447.14"
"1167","17","446.16","448.18","450.69","2.51","4.53"
"1169","1","446.16","448.18","453.43","5.25","7.27"
"1177","10","446.33","448.35","450.6","2.25","4.27"
"1179","10","446.34","448.36","-1","-449.36","-447.34"
"1187","10","446.36","448.39","-1","-449.39","-447.36"
"1190","10","446.38","448.4","451.17","2.77","4.79"
"1199","10","446.75","448.77","451.02","2.25","4.27"
"1201","10","446.77","448.79","451.04","2.25","4.27"
"1202","1","446.77","448.79","449.85","1.06","3.08"
"1203","1","446.84","448.86","449.88","1.02","3.04"
"1206","10","446.88","448.9","451.24","2.34","4.36"
"1215","10","447.43","449.45","451.47","2.02","4.04"
"1244","17","449.78","451.8","452.62","0.82","2.84"
"1251","11","450.11","452.13","-1","-453.13","-451.11"
"1272","19","451.95","453.97","-1","-454.97","-452.95"
"1274","8","452.17","454.19","-1","-455.19","-453.17"
"1306","22","453.15","455.17","456.36","1.19","3.21"
"1308","11","453.16","455.18","470.71","15.53","17.55"
"1310","16","453.18","455.2","457.91","2.71","4.73"
"1314","16","453.23","455.25","455.81","0.56","2.58"
"1323","22","453.8","455.82","456.11","0.29","2.31"
"1343","22","454.59","456.61","-1","-457.61","-455.59"
"1350","8","454.88","456.9","459.5","2.6","4.62"
"1351","22","454.88","456.9","458.37","1.47","3.49"
"1356","22","455.03","457.05","-1","-458.05","-456.03"
"1368","23","455.52","457.54","458.78","1.24","3.26"
"1371","23","455.61","457.63","-1","-458.63","-456.61"
"1373","18","455.72","457.74","461.75","4.01","6.03"
"1376","22","456.03","458.05","467.32","9.27","11.29"
"1383","23","456.32","458.34","459.57","1.23","3.25"
"1389","23","456.35","458.37","459.6","1.23","3.25"
"1396","17","456.59","458.61","460.07","1.46","3.48"
"1407","17","456.82","458.84","459.86","1.01","3.04"
"1408","14","456.82","458.84","462.87","4.03","6.05"
"1410","22","456.84","458.86","459.19","0.33","2.35"
"1412","9","456.84","458.86","459.91","1.05","3.07"
"1413","9","456.85","458.87","459.73","0.86","2.88"
"1414","9","456.85","458.87","459.92","1.05","3.07"
"1415","9","456.85","458.87","459.74","0.86","2.89"
"1416","23","456.95","458.97","459.97","1","3.02"
"1417","8","456.95","458.97","463.12","4.15","6.17"
"1420","23","456.98","459","459.66","0.66","2.68"
"1421","9","456.98","459","459.87","0.86","2.89"
"1423","8","457.06","459.08","463.7","4.62","6.64"
"1425","23","457.15","459.17","-1","-460.17","-458.15"
"1426","23","457.25","459.27","459.52","0.25","2.27"
"1427","1","457.25","459.27","465.54","6.27","8.29"
"1428","23","457.42","459.44","459.69","0.25","2.27"
"1430","22","457.57","459.59","-1","-460.59","-458.57"
"1441","23","457.89","459.91","460.22","0.31","2.33"
"1445","22","457.95","459.97","463.16","3.19","5.21"
"1448","17","457.95","459.97","-1","-460.97","-458.95"
"1449","23","457.96","459.98","-1","-460.98","-458.96"
"1453","22","457.96","459.98","-1","-460.98","-458.96"
"1456","23","458.15","460.17","461.17","1","3.02"
"1465","23","458.24","460.26","460.57","0.31","2.33"
"1467","23","458.32","460.34","461","0.66","2.68"
"1473","23","458.32","460.35","460.66","0.31","2.34"
"1478","10","458.43","460.45","467.55","7.1","9.12"
"1481","16","458.51","460.53","-1","-461.53","-459.51"
"1484","1","458.71","460.73","462.76","2.03","4.05"
"1488","10","458.86","460.88","467.77","6.89","8.91"
"1503","1","459.48","461.5","463.55","2.04","4.07"
"1510","10","459.56","461.58","467.36","5.78","7.8"
"1511","16","459.56","461.58","462.19","0.61","2.63"
"1512","10","459.68","461.7","465.18","3.48","5.5"
"1514","1","459.7","461.72","473.33","11.61","13.63"
"1516","1","459.7","461.72","462.85","1.13","3.15"
"1522","23","459.71","461.73","463.3","1.57","3.59"
"1526","9","459.71","461.73","462.41","0.67","2.7"
"1528","9","459.71","461.74","-1","-462.74","-460.71"
"1531","9","459.73","461.75","463.22","1.47","3.49"
"1532","9","459.73","461.75","462.53","0.77","2.8"
"1533","10","459.73","461.75","464.43","2.67","4.7"
"1534","9","459.73","461.75","462.53","0.77","2.8"
"1535","9","459.77","461.79","462.84","1.05","3.07"
"1536","9","459.77","461.79","462.66","0.86","2.89"
"1537","9","459.77","461.79","462.47","0.67","2.7"
"1538","10","459.92","461.94","465.12","3.18","5.2"
"1541","10","459.93","461.95","464.31","2.36","4.38"
"1546","9","459.99","462.01","463.06","1.05","3.07"
"1547","16","460.1","462.12","462.73","0.61","2.63"
"1550","9","460.18","462.2","463.25","1.05","3.07"
"1552","9","460.18","462.2","463.67","1.47","3.49"
"1553","16","460.18","462.2","462.81","0.61","2.63"
"1565","16","460.9","462.92","464.59","1.67","3.69"
"1574","21","461.07","463.09","474","10.91","12.93"
"1577","1","461.2","463.22","464.38","1.16","3.18"
"1615","9","462.28","464.3","465.77","1.47","3.49"
"1618","9","462.28","464.3","-1","-465.3","-463.28"
"1619","9","462.28","464.3","465.36","1.05","3.08"
"1621","9","462.29","464.31","465.18","0.86","2.89"
"1622","9","462.29","464.31","465.09","0.77","2.8"
"1623","9","462.29","464.31","465.09","0.77","2.8"
"1625","9","462.29","464.31","-1","-465.31","-463.29"
"1627","9","462.31","464.33","465.38","1.05","3.07"
"1629","9","462.31","464.33","465.38","1.05","3.07"
"1630","9","462.31","464.33","465.2","0.86","2.89"
"1632","9","462.32","464.34","465.81","1.47","3.49"
"1633","9","462.32","464.34","465.81","1.47","3.49"
"1650","10","463.48","465.5","470.66","5.16","7.18"
"1651","5","463.53","465.55","465.83","0.28","2.3"
"1666","17","464.26","466.28","469.72","3.44","5.46"
"1670","16","464.4","466.42","-1","-467.42","-465.4"
"1673","22","464.63","466.65","470.09","3.44","5.46"
"1674","16","464.63","466.65","467.05","0.4","2.42"
"1684","16","465.41","467.43","468.03","0.6","2.62"
"1697","1","466.9","468.92","474.92","6","8.02"
"1753","1","470.9","472.92","474.52","1.6","3.62"
"1762","17","471.79","473.81","-1","-474.81","-472.79"
"1795","8","473.61","475.63","478.78","3.15","5.17"
"1800","1","473.73","475.75","-1","-476.75","-474.73"
"1802","10","473.81","475.83","479.17","3.34","5.36"
"1806","10","473.93","475.95","-1","-476.95","-474.93"
"1812","10","473.96","475.98","-1","-476.98","-474.96"
"1814","1","474.03","476.05","477.22","1.17","3.19"
"1818","10","474.16","476.18","478.38","2.2","4.22"
"1824","10","474.55","476.57","478.77","2.2","4.22"
"1839","23","475.04","477.06","478.97","1.91","3.93"
"1845","23","475.18","477.2","-1","-478.2","-476.18"
"1854","17","475.5","477.52","478.76","1.24","3.26"
"1859","17","475.61","477.63","-1","-478.63","-476.61"
"1860","10","475.65","477.67","481.04","3.37","5.39"
"1861","10","475.68","477.7","494.94","17.24","19.26"
