Summary of : modules/cloudsim-examples/src/main/java/org/cloudbus/cloudsim/experiments/workloads/azure-4.csv worklaod
=========== CONTAINER OUTPUT ==========
Container ID	VM ID	Start Time	Finish Time	Number of Requests Served
		61		1		64.82		90.02		2
		62		1		71.02		167.02		3
		63		1		71.02		145.02		1
		64		1		71.76		101.02		3
		65		1		95.46		112.02		1
		66		1		103.39		167.02		11
		67		1		116.19		299.02		27
		68		1		116.26		156.02		4
		69		1		124.63		211.02		3
		70		1		126.64		145.02		1
		71		1		127.69		145.02		1
		72		1		128.23		145.02		1
		73		1		128.76		145.02		1
		74		2		129		145.02		1
		75		2		129.28		145.02		1
		76		1		137.02		409.02		1
		77		1		148.02		178.02		1
		78		1		148.02		178.02		1
		79		1		148.02		200.02		1
		80		1		153.31		167.02		1
		81		1		159.02		442.02		1
		82		2		162.08		189.02		4
		83		2		168.27		189.02		1
		84		2		169.19		189.02		1
		85		2		172.22		189.02		1
		86		1		173.07		189.02		1
		87		1		173.41		189.02		1
		88		1		181.02		200.02		1
		89		1		181.02		233.02		1
		90		1		181.02		420.02		2
		91		1		181.02		299.02		11
		92		3		190.47		222.02		2
		93		3		192.27		211.02		0
		94		1		204.47		222.02		1
		95		1		207.99		222.02		0
		96		1		214.02		244.02		3
		97		2		214.02		244.02		1
		98		1		222.99		255.02		3
		99		1		224.08		244.02		1
		100		1		242.99		255.02		1
		101		1		244.72		255.02		1
		102		1		246.17		266.02		1
		103		1		246.38		266.02		1
		104		1		246.59		266.02		1
		105		2		246.81		266.02		1
		106		1		247.02		321.02		1
		107		1		247.02		354.02		1
		108		1		247.06		266.02		1
		109		2		247.56		266.02		1
		110		1		247.58		266.02		1
		111		1		247.79		266.02		1
		112		2		248.01		266.02		1
		113		2		248.23		266.02		1
		114		1		248.45		266.02		1
		115		3		248.66		266.02		1
		116		3		248.85		266.02		1
		117		2		258.59		277.02		1
		118		1		267.83		288.02		0
		119		1		268.81		288.02		1
		120		1		269.02		288.02		1
		121		1		277.02		288.02		0
		122		1		280.02		310.02		3
		123		1		280.02		299.02		1
		124		2		291.59		321.02		2
		125		2		302.02		1289.02		138
		126		1		303		1828.02		137
		127		1		303.02		321.02		0
		128		1		303.02		321.02		1
		129		1		303.04		321.02		1
		130		1		303.04		321.02		1
		131		2		303.04		321.02		1
		132		1		314.2		343.02		2
		133		1		324.02		343.02		1
		134		1		335.02		354.02		2
		135		1		335.02		354.02		1
		136		1		340.24		354.02		1
		137		1		357.02		387.02		1
		138		1		363.02		376.02		1
		139		1		363.03		376.02		1
		140		1		365.1		376.02		1
		141		1		366.19		1839.02		162
		142		1		366.38		1839.02		127
		143		1		366.59		431.02		5
		144		1		367.01		387.02		1
		145		1		367.46		1707.02		81
		146		2		367.69		442.02		2
		147		2		367.9		442.02		2
		148		2		368.11		387.02		0
		149		2		368.3		1839.02		180
		150		1		368.5		387.02		1
		151		2		371.26		387.02		0
		152		1		379.02		563.02		3
		153		1		379.02		563.02		3
		154		2		383.7		398.02		1
		155		2		385.13		398.02		0
		156		1		388.77		409.02		0
		157		1		388.86		409.02		0
		158		2		389.51		1399.02		131
		159		1		389.51		409.02		0
		160		1		389.64		519.02		8
		161		1		389.88		563.02		15
		162		3		389.88		1289.02		142
		163		1		390.02		464.02		1
		164		1		390.02		563.02		1
		165		3		390.02		1289.02		130
		166		3		390.22		1289.02		182
		167		1		390.22		409.02		1
		168		3		390.32		1289.02		119
		169		1		390.32		431.02		2
		170		1		390.36		409.02		1
		171		2		390.36		420.02		3
		172		4		390.53		1751.02		240
		173		4		390.7		1817.02		268
		174		4		390.7		1300.02		179
		175		1		390.85		409.02		1
		176		4		390.85		1113.02		90
		177		5		391.42		574.02		32
		178		5		391.49		574.02		23
		179		1		391.55		409.02		1
		180		1		391.55		420.02		2
		181		5		391.66		574.02		32
		182		5		391.68		1839.02		260
		183		6		391.82		1300.02		155
		184		2		391.82		409.02		0
		185		6		392.01		1113.02		166
		186		6		392.01		1267.02		166
		187		6		392.15		1113.02		136
		188		7		392.21		1256.02		154
		189		7		392.21		409.02		1
		190		1		393.3		409.02		1
		191		1		393.97		409.02		0
		192		1		394.1		409.02		1
		193		2		395		618.02		12
		194		2		395.64		420.02		3
		195		2		395.75		442.02		3
		196		2		396.16		420.02		3
		197		3		397.35		431.02		6
		198		1		397.35		409.02		1
		199		1		398.37		409.02		0
		200		1		398.37		409.02		0
		201		3		398.48		431.02		5
		202		1		399.46		420.02		0
		203		1		401.02		420.02		0
		204		1		401.02		453.02		1
		205		1		401.02		431.02		1
		206		2		401.02		431.02		1
		207		3		401.05		420.02		0
		208		3		401.38		1322.02		33
		209		3		401.44		420.02		0
		210		3		401.44		1289.02		42
		211		2		401.54		420.02		1
		212		2		401.92		486.02		6
		213		2		401.92		420.02		1
		214		2		401.96		420.02		0
		215		4		402.07		684.02		12
		216		1		402.1		420.02		1
		217		2		402.19		420.02		1
		218		4		402.44		1300.02		34
		219		4		402.65		684.02		13
		220		3		402.67		783.02		30
		221		3		402.67		420.02		0
		222		4		402.7		541.02		8
		223		2		402.73		420.02		1
		224		5		403		464.02		8
		225		2		403.01		420.02		1
		226		5		403.03		695.02		12
		227		5		403.1		464.02		6
		228		5		403.7		420.02		0
		229		4		405.38		739.02		25
		230		4		405.43		420.02		0
		231		4		405.43		420.02		0
		232		3		410.69		431.02		1
		233		1		410.78		530.02		6
		234		1		411.48		431.02		0
		235		1		412.02		431.02		1
		236		1		412.02		464.02		1
		237		1		412.02		497.02		1
		238		3		412.76		431.02		1
		239		3		413.41		431.02		1
		240		6		413.6		530.02		3
		241		2		413.6		431.02		1
		242		1		413.6		431.02		1
		243		4		413.9		431.02		1
		244		3		413.96		431.02		1
		245		6		413.96		508.02		6
		246		1		414.3		431.02		1
		247		1		414.3		431.02		1
		248		1		414.45		431.02		1
		249		3		414.45		431.02		0
		250		6		414.49		431.02		1
		251		6		414.7		431.02		1
		252		1		414.7		431.02		1
		253		2		414.87		1223.02		73
		254		1		415.41		431.02		1
		255		1		415.93		431.02		1
		256		1		417.23		431.02		0
		257		7		418.03		431.02		0
		258		7		418.04		1003.02		114
		259		1		418.04		431.02		1
		260		7		418.12		673.02		43
		261		8		418.15		486.02		12
		262		8		418.21		486.02		16
		263		8		418.23		431.02		0
		264		8		418.23		1278.02		160
		265		9		418.26		475.02		12
		266		9		418.31		475.02		10
		267		9		418.31		475.02		9
		268		9		418.52		541.02		33
		269		10		418.77		475.02		15
		270		10		418.77		541.02		13
		271		10		419.32		475.02		8
		272		10		419.32		431.02		0
		273		11		419.5		431.02		0
		274		11		419.5		541.02		23
		275		4		419.5		662.02		22
		276		2		419.5		431.02		1
		277		1		419.58		431.02		0
		278		11		419.78		640.02		50
		279		11		419.85		541.02		28
		280		5		420.02		563.02		16
		281		12		420.08		541.02		17
		282		1		420.84		431.02		1
		283		5		420.92		563.02		8
		284		4		421.85		442.02		1
		285		4		422.38		596.02		19
		286		4		422.38		486.02		3
		287		5		422.68		519.02		9
		288		1		423.02		519.02		10
		289		2		423.02		464.02		1
		290		1		423.02		464.02		1
		291		1		423.02		475.02		2
		292		1		423.02		464.02		1
		293		3		424.52		442.02		1
		294		2		424.56		497.02		4
		295		12		424.78		541.02		23
		296		12		424.78		541.02		14
		297		2		426.58		442.02		1
		298		3		427.05		541.02		8
		299		3		427.08		442.02		0
		300		3		427.08		442.02		0
		301		5		427.5		442.02		0
		302		3		427.7		453.02		2
		303		7		428.56		442.02		0
		304		7		429.71		508.02		11
		305		7		429.72		761.02		20
		306		7		429.92		442.02		0
		307		2		429.92		453.02		3
		308		1		430		442.02		0
		309		4		432.86		453.02		1
		310		1		433.35		519.02		7
		311		1		434.02		475.02		1
		312		2		434.02		453.02		1
		313		1		434.37		486.02		3
		314		2		434.58		475.02		2
		315		8		435.41		475.02		2
		316		8		435.41		475.02		3
		317		8		435.74		530.02		2
		318		8		435.93		530.02		2
		319		2		436.07		475.02		2
		320		1		436.99		453.02		0
		321		7		437.18		1256.02		160
		322		8		437.22		486.02		7
		323		10		437.27		1003.02		110
		324		11		437.27		541.02		13
		325		1		437.27		508.02		4
		326		12		437.29		519.02		11
		327		13		437.29		486.02		10
		328		13		437.41		541.02		12
		329		13		437.42		486.02		11
		330		13		437.42		486.02		7
		331		9		437.42		530.02		6
		332		14		437.42		563.02		29
		333		14		437.42		563.02		22
		334		14		437.42		541.02		17
		335		14		437.43		541.02		17
		336		9		437.44		453.02		0
		337		15		437.44		541.02		27
		338		15		437.46		530.02		17
		339		2		437.46		453.02		1
		340		15		437.46		530.02		9
		341		15		437.46		530.02		14
		342		16		437.46		530.02		16
		343		16		437.54		530.02		17
		344		16		437.65		530.02		14
		345		16		437.66		530.02		28
		346		17		437.67		508.02		11
		347		17		437.71		508.02		11
		348		17		437.71		530.02		16
		349		2		437.72		475.02		3
		350		17		437.72		508.02		14
		351		18		437.72		530.02		18
		352		18		437.72		453.02		1
		353		2		437.74		453.02		1
		354		18		437.75		453.02		1
		355		2		437.91		453.02		0
		356		18		437.98		453.02		1
		357		2		437.99		453.02		0
		358		19		437.99		453.02		1
		359		19		438		453.02		1
		360		19		438.02		453.02		1
		361		19		438.02		453.02		1
		362		20		438.02		453.02		1
		363		4		438.04		453.02		1
		364		20		438.04		453.02		1
		365		20		438.04		453.02		1
		366		2		438.05		453.02		1
		367		20		438.05		453.02		1
		368		21		438.05		453.02		1
		369		3		438.05		453.02		0
		370		21		438.05		453.02		1
		371		21		438.06		453.02		1
		372		21		438.06		453.02		1
		373		22		438.08		453.02		1
		374		22		438.08		453.02		1
		375		22		438.08		453.02		1
		376		22		438.08		453.02		1
		377		23		438.08		453.02		1
		378		23		438.1		453.02		1
		379		23		438.1		453.02		1
		380		4		438.36		453.02		1
		381		1		438.39		508.02		5
		382		3		438.66		453.02		0
		383		1		438.88		453.02		0
		384		23		438.89		453.02		1
		385		3		439.03		453.02		1
		386		24		439.06		453.02		1
		387		24		439.08		453.02		1
		388		24		439.08		453.02		1
		389		24		439.22		453.02		1
		390		1		439.27		453.02		1
		391		3		439.3		453.02		1
		392		25		439.32		453.02		1
		393		6		439.33		453.02		1
		394		4		439.35		453.02		1
		395		9		440		453.02		0
		396		1		440.23		453.02		0
		397		9		440.32		453.02		1
		398		1		440.44		453.02		1
		399		1		442.01		453.02		0
		400		10		442.31		453.02		0
		401		5		442.34		453.02		0
		402		10		442.75		453.02		0
		403		1		442.78		453.02		1
		404		10		442.8		541.02		7
		405		10		442.83		541.02		5
		406		1		442.83		541.02		7
		407		2		442.83		453.02		1
		408		11		442.84		541.02		17
		409		11		442.85		684.02		19
		410		11		442.85		563.02		11
		411		1		442.85		453.02		1
		412		1		442.86		453.02		1
		413		3		443.13		1047.02		30
		414		3		443.46		475.02		2
		415		3		443.52		530.02		4
		416		4		444.33		464.02		1
		417		4		444.58		464.02		1
		418		1		444.63		464.02		0
		419		2		444.65		1135.02		16
		420		2		444.74		475.02		2
		421		6		444.83		717.02		25
		422		1		444.94		464.02		1
		423		2		444.94		1839.02		56
		424		6		444.94		519.02		6
		425		6		444.97		464.02		0
		426		1		445.02		486.02		2
		427		2		445.02		464.02		3
		428		1		445.02		475.02		2
		429		1		445.02		475.02		2
		430		1		445.02		486.02		2
		431		4		445.08		464.02		1
		432		6		445.21		563.02		7
		433		7		445.27		486.02		6
		434		2		445.5		574.02		4
		435		3		445.55		464.02		1
		436		7		445.57		464.02		0
		437		7		445.67		486.02		2
		438		7		445.74		464.02		2
		439		11		445.74		464.02		0
		440		1		446.68		464.02		1
		441		1		446.68		519.02		5
		442		7		447.15		486.02		3
		443		7		447.22		486.02		4
		444		8		447.67		508.02		5
		445		2		447.68		464.02		0
		446		3		447.68		475.02		2
		447		8		447.68		464.02		0
		448		2		447.68		464.02		1
		449		8		447.68		464.02		0
		450		8		447.68		464.02		0
		451		9		447.7		464.02		0
		452		3		447.73		464.02		1
		453		5		447.73		706.02		8
		454		9		447.74		508.02		4
		455		1		448.16		464.02		0
		456		5		448.18		486.02		2
		457		5		448.18		464.02		1
		458		9		448.35		486.02		2
		459		9		448.36		464.02		0
		460		10		448.39		464.02		0
		461		10		448.4		497.02		5
		462		10		448.77		552.02		7
		463		10		448.79		497.02		5
		464		5		448.79		464.02		1
		465		5		448.86		464.02		1
		466		11		448.9		651.02		18
		467		11		449.45		508.02		6
		468		6		451.8		464.02		1
		469		2		452.13		464.02		0
		470		1		453.97		464.02		0
		471		2		454.19		475.02		0
		472		2		455.17		475.02		1
		473		2		455.18		475.02		1
		474		2		455.2		519.02		4
		475		2		455.25		475.02		1
		476		2		455.82		475.02		1
		477		1		456.02		519.02		2
		478		2		456.02		497.02		2
		479		2		456.02		618.02		2
		480		4		456.61		475.02		0
		481		2		456.9		552.02		6
		482		4		456.9		475.02		1
		483		4		457.05		475.02		0
		484		6		457.54		530.02		4
		485		6		457.63		475.02		0
		486		1		457.74		475.02		1
		487		4		458.05		475.02		1
		488		10		458.34		508.02		3
		489		10		458.37		486.02		4
		490		3		458.61		1036.02		11
		491		3		458.84		475.02		1
		492		1		458.84		475.02		1
		493		5		458.86		475.02		1
		494		18		458.86		530.02		11
		495		18		458.87		530.02		16
		496		18		458.87		530.02		12
		497		20		458.87		530.02		13
		498		12		458.97		541.02		2
		499		2		458.97		475.02		1
		500		12		459		497.02		3
		501		20		459		519.02		7
		502		2		459.08		475.02		1
		503		12		459.17		475.02		0
		504		12		459.27		508.02		6
		505		2		459.27		475.02		1
		506		13		459.44		552.02		3
		507		5		459.59		475.02		0
		508		13		459.91		486.02		5
		509		5		459.97		475.02		1
		510		1		459.97		475.02		0
		511		13		459.98		475.02		0
		512		5		459.98		475.02		0
		513		13		460.17		486.02		3
		514		14		460.26		552.02		8
		515		14		460.34		475.02		1
		516		14		460.35		475.02		1
		517		2		460.45		475.02		1
		518		1		460.53		475.02		0
		519		2		460.73		475.02		1
		520		2		460.88		475.02		1
		521		2		461.5		475.02		1
		522		2		461.58		475.02		1
		523		3		461.58		475.02		1
		524		5		461.7		563.02		9
		525		2		461.72		475.02		1
		526		3		461.72		475.02		1
		527		14		461.73		475.02		1
		528		20		461.73		475.02		1
		529		20		461.74		475.02		0
		530		22		461.75		530.02		6
		531		22		461.75		530.02		6
		532		11		461.75		508.02		3
		533		22		461.75		475.02		1
		534		22		461.79		475.02		1
		535		23		461.79		475.02		1
		536		23		461.79		475.02		1
		537		11		461.94		508.02		6
		538		12		461.95		519.02		3
		539		23		462.01		475.02		1
		540		3		462.12		475.02		1
		541		23		462.2		475.02		1
		542		25		462.2		475.02		1
		543		3		462.2		475.02		1
		544		3		462.92		475.02		1
		545		2		463.09		475.02		1
		546		3		463.22		475.02		1
		547		19		464.3		530.02		12
		548		19		464.3		475.02		0
		549		19		464.3		541.02		9
		550		19		464.31		530.02		13
		551		21		464.31		508.02		6
		552		21		464.31		530.02		9
		553		21		464.31		475.02		0
		554		21		464.33		530.02		6
		555		25		464.33		475.02		1
		556		25		464.33		475.02		1
		557		25		464.34		475.02		1
		558		26		464.34		475.02		1
		559		1		465.5		563.02		3
		560		1		465.55		486.02		1
		561		1		466.28		1894.02		5
		562		4		466.42		486.02		0
		563		1		466.65		497.02		2
		564		4		466.65		508.02		4
		565		2		467.02		563.02		1
		566		4		467.43		541.02		4
		567		4		468.92		486.02		1
		568		1		472.92		486.02		1
		569		4		473.81		486.02		0
		570		1		475.63		486.02		1
		571		4		475.75		486.02		0
		572		8		475.83		508.02		2
		573		8		475.95		486.02		0
		574		8		475.98		486.02		0
		575		4		476.05		519.02		3
		576		12		476.18		519.02		3
		577		12		476.57		519.02		2
		578		5		477.06		541.02		5
		579		5		477.2		497.02		0
		580		4		477.52		519.02		3
		581		4		477.63		497.02		0
		582		12		477.67		519.02		3
		583		13		477.7		497.02		1
		584		5		477.99		508.02		2
		585		1		477.99		519.02		2
		586		1		478.02		519.02		1
		587		4		478.51		497.02		1
		588		13		478.51		508.02		3
		589		13		478.83		508.02		3
		590		2		478.83		497.02		0
		591		13		478.85		508.02		3
		592		3		478.85		552.02		4
		593		14		478.88		508.02		3
		594		14		478.93		497.02		1
		595		14		478.96		497.02		1
		596		3		478.97		497.02		1
		597		14		478.97		640.02		13
		598		15		478.99		497.02		1
		599		19		478.99		530.02		6
		600		20		479.03		530.02		6
		601		20		479.04		508.02		5
		602		21		479.04		530.02		7
		603		22		479.05		530.02		6
		604		2		479.08		574.02		7
		605		22		479.1		530.02		6
		606		23		479.1		541.02		3
		607		15		479.17		497.02		1
		608		8		479.18		519.02		5
		609		23		479.2		530.02		5
		610		23		479.2		530.02		5
		611		15		479.23		508.02		2
		612		3		479.3		497.02		1
		613		23		479.3		508.02		4
		614		24		479.43		519.02		3
		615		24		479.47		508.02		4
		616		24		479.47		508.02		4
		617		24		479.67		508.02		4
		618		6		480.57		508.02		2
		619		2		480.68		618.02		6
		620		25		480.69		519.02		5
		621		25		480.69		519.02		3
		622		2		480.69		497.02		0
		623		25		480.75		530.02		4
		624		25		480.76		519.02		4
		625		26		480.76		519.02		5
		626		26		480.76		519.02		5
		627		6		480.76		497.02		0
		628		26		480.78		519.02		2
		629		26		480.78		519.02		3
		630		27		480.78		519.02		4
		631		27		480.78		530.02		4
		632		27		480.78		519.02		4
		633		27		480.8		519.02		2
		634		3		480.8		497.02		1
		635		5		480.8		519.02		2
		636		6		480.93		497.02		1
		637		2		481.3		497.02		0
		638		6		481.31		497.02		1
		639		5		482.8		508.02		2
		640		3		483.15		541.02		2
		641		6		483.59		552.02		3
		642		7		483.81		541.02		6
		643		7		487.46		541.02		5
		644		2		487.76		552.02		3
		645		14		487.78		519.02		3
		646		10		488.03		530.02		2
		647		14		488.2		541.02		2
		648		1		488.53		508.02		0
		649		14		488.55		508.02		1
		650		11		488.68		541.02		4
		651		2		489.02		508.02		1
		652		2		489.13		508.02		1
		653		15		489.19		552.02		3
		654		15		489.4		530.02		2
		655		1		489.42		508.02		0
		656		1		489.43		508.02		1
		657		1		489.44		508.02		1
		658		1		489.6		508.02		1
		659		1		489.62		508.02		1
		660		15		489.71		508.02		0
		661		1		489.73		508.02		1
		662		2		489.74		508.02		1
		663		8		489.75		541.02		6
		664		8		489.76		541.02		10
		665		8		489.77		541.02		3
		666		2		490.1		508.02		1
		667		1		490.35		519.02		2
		668		1		490.41		508.02		0
		669		1		490.87		508.02		0
		670		2		492.26		508.02		1
		671		2		493.48		508.02		1
		672		1		493.71		508.02		1
		673		2		493.73		508.02		1
		674		2		493.75		508.02		1
		675		1		495.44		508.02		1
		676		1		495.44		508.02		1
		677		1		495.45		508.02		1
		678		3		495.47		508.02		1
		679		8		495.51		530.02		2
		680		1		495.51		508.02		1
		681		13		495.53		563.02		3
		682		6		495.67		508.02		0
		683		13		495.68		508.02		1
		684		3		495.73		508.02		1
		685		13		495.89		541.02		3
		686		9		495.98		574.02		10
		687		9		495.98		541.02		5
		688		6		495.98		508.02		0
		689		5		496.68		508.02		1
		690		2		497.18		508.02		0
		691		1		497.22		508.02		1
		692		1		497.53		508.02		0
		693		1		498.33		519.02		0
		694		5		498.74		563.02		4
		695		5		498.78		519.02		1
		696		9		498.9		519.02		0
		697		9		498.9		563.02		3
		698		9		499.02		563.02		2
		699		15		499.02		519.02		1
		700		1		499.02		541.02		2
		701		2		499.03		519.02		0
		702		16		499.03		530.02		5
		703		16		499.03		519.02		0
		704		9		499.09		541.02		10
		705		10		499.19		552.02		6
		706		10		499.19		541.02		2
		707		13		499.2		541.02		5
		708		2		499.2		519.02		0
		709		13		499.2		541.02		4
		710		13		499.2		541.02		8
		711		28		499.2		519.02		1
		712		28		499.2		519.02		1
		713		1		499.21		519.02		1
		714		16		499.21		519.02		0
		715		28		499.21		519.02		1
		716		7		499.22		519.02		1
		717		3		499.22		519.02		0
		718		28		499.22		519.02		1
		719		16		499.22		519.02		0
		720		29		499.22		519.02		1
		721		29		499.22		519.02		1
		722		2		499.24		519.02		1
		723		29		499.24		519.02		1
		724		7		499.24		519.02		1
		725		17		499.34		563.02		2
		726		29		499.34		519.02		1
		727		17		499.34		541.02		2
		728		30		499.35		519.02		1
		729		30		499.35		519.02		1
		730		30		499.35		519.02		1
		731		17		499.35		673.02		11
		732		5		499.35		519.02		1
		733		30		499.36		519.02		1
		734		4		499.44		519.02		0
		735		6		499.44		519.02		1
		736		7		499.44		541.02		7
		737		31		499.46		519.02		1
		738		31		499.49		519.02		1
		739		1		499.49		519.02		1
		740		31		499.49		519.02		1
		741		31		499.5		519.02		1
		742		5		499.5		519.02		1
		743		17		499.52		519.02		1
		744		7		499.52		541.02		7
		745		7		499.54		519.02		0
		746		6		499.54		519.02		1
		747		7		499.55		673.02		15
		748		7		499.55		519.02		1
		749		7		499.57		552.02		5
		750		10		499.57		519.02		0
		751		10		499.57		552.02		5
		752		10		499.57		552.02		4
		753		8		499.59		673.02		3
		754		32		499.6		519.02		1
		755		32		499.6		519.02		1
		756		3		499.76		552.02		2
		757		16		499.8		552.02		4
		758		32		499.82		519.02		1
		759		1		499.82		519.02		1
		760		18		499.83		519.02		0
		761		18		499.88		585.02		3
		762		32		499.9		519.02		1
		763		2		500.02		585.02		2
		764		2		500.02		640.02		1
		765		2		500.02		662.02		1
		766		1		500.02		541.02		1
		767		1		500.02		585.02		1
		768		2		500.02		541.02		1
		769		1		500.02		552.02		1
		770		18		500.08		585.02		5
		771		1		501.67		519.02		0
		772		16		502.99		530.02		2
		773		9		503		519.02		1
		774		2		503		552.02		2
		775		9		503.01		519.02		1
		776		4		507.91		519.02		1
		777		4		508.08		519.02		0
		778		1		510.35		530.02		0
		779		1		510.39		530.02		0
		780		1		510.45		530.02		1
		781		3		510.49		541.02		2
		782		1		510.51		530.02		1
		783		1		511.02		541.02		1
		784		3		511.32		530.02		0
		785		3		511.4		530.02		1
		786		3		512.45		541.02		2
		787		1		515.05		530.02		1
		788		6		517.64		530.02		0
		789		1		520.8		541.02		1
		790		7		521.01		541.02		1
		791		2		521.48		541.02		1
		792		1		521.76		541.02		0
		793		1		521.78		541.02		1
		794		1		522.02		541.02		1
		795		2		522.02		585.02		2
		796		1		522.02		618.02		2
		797		2		522.46		541.02		0
		798		12		522.51		541.02		1
		799		4		522.73		541.02		1
		800		1		523.04		541.02		1
		801		1		523.6		541.02		1
		802		4		528.59		541.02		1
		803		1		529.33		541.02		1
		804		1		530.15		541.02		1
		805		1		531.36		552.02		1
		806		5		531.82		552.02		1
		807		1		533.02		596.02		1
		808		1		533.02		596.02		1
		809		1		544.02		1069.02		4
		810		1		544.09		563.02		1
		811		1		544.19		563.02		0
		812		1		544.41		1157.02		6
		813		1		544.61		596.02		3
		814		8		544.78		673.02		23
		815		8		544.82		607.02		3
		816		1		544.87		563.02		1
		817		8		544.87		563.02		1
		818		9		544.98		563.02		1
		819		9		544.98		574.02		6
		820		9		544.99		717.02		23
		821		1		544.99		563.02		1
		822		11		545		640.02		27
		823		11		545		640.02		28
		824		1		545.09		563.02		1
		825		1		545.11		563.02		1
		826		1		545.84		563.02		1
		827		1		546.58		596.02		3
		828		1		546.59		607.02		4
		829		11		547.47		640.02		12
		830		12		547.61		607.02		11
		831		12		547.73		563.02		1
		832		12		547.73		563.02		1
		833		12		548.11		563.02		1
		834		4		548.2		563.02		1
		835		2		549.61		563.02		0
		836		2		551.34		563.02		1
		837		3		552.93		563.02		1
		838		1		553.15		574.02		1
		839		2		553.86		574.02		0
		840		3		554.22		585.02		2
		841		3		554.76		585.02		2
		842		2		557.04		574.02		1
		843		1		561.47		574.02		1
		844		2		564.35		585.02		1
		845		1		565.23		596.02		2
		846		1		565.4		640.02		3
		847		2		565.66		585.02		1
		848		1		566.02		684.02		2
		849		2		566.02		948.02		3
		850		2		566.02		585.02		1
		851		1		566.02		629.02		1
		852		1		566.68		585.02		0
		853		1		567.04		585.02		0
		854		1		567.49		585.02		0
		855		1		567.86		585.02		1
		856		1		568.62		585.02		1
		857		8		569.68		607.02		4
		858		13		569.83		585.02		1
		859		2		570.17		750.02		7
		860		1		570.32		761.02		15
		861		3		570.35		585.02		0
		862		2		571.41		662.02		4
		863		4		571.84		585.02		0
		864		5		571.85		585.02		0
		865		5		571.91		618.02		8
		866		13		571.91		585.02		0
		867		13		572.15		651.02		29
		868		1		572.15		585.02		0
		869		13		572.17		673.02		12
		870		14		572.18		684.02		38
		871		14		572.2		684.02		21
		872		14		572.21		585.02		0
		873		1		572.3		585.02		1
		874		5		572.88		585.02		0
		875		1		573		585.02		0
		876		1		573.26		585.02		0
		877		5		573.29		585.02		0
		878		6		573.48		662.02		5
		879		1		573.51		585.02		1
		880		2		573.51		585.02		1
		881		12		573.51		585.02		0
		882		12		573.51		607.02		6
		883		12		573.73		607.02		8
		884		14		573.73		684.02		29
		885		6		573.74		805.02		17
		886		15		573.76		673.02		15
		887		6		573.76		585.02		0
		888		15		573.76		673.02		14
		889		15		573.76		673.02		13
		890		15		573.76		618.02		7
		891		16		573.84		673.02		24
		892		16		573.84		618.02		19
		893		16		573.89		618.02		6
		894		1		573.89		585.02		1
		895		1		573.9		585.02		1
		896		16		573.9		618.02		7
		897		8		573.92		684.02		13
		898		17		573.94		684.02		23
		899		17		573.95		618.02		12
		900		8		573.95		618.02		3
		901		8		574.01		629.02		4
		902		17		574.01		585.02		0
		903		17		574.03		618.02		10
		904		18		574.03		673.02		20
		905		8		574.07		585.02		0
		906		9		574.08		607.02		3
		907		18		574.09		673.02		19
		908		18		574.09		684.02		25
		909		18		574.09		684.02		19
		910		19		574.1		651.02		20
		911		9		574.11		607.02		3
		912		19		574.11		673.02		27
		913		19		574.11		585.02		0
		914		19		574.12		651.02		18
		915		2		574.12		585.02		1
		916		9		574.14		585.02		0
		917		9		574.15		607.02		3
		918		1		574.15		585.02		1
