35.05,1,3749,1,138,16877
35.15,23,821,1,152,1235
35.17,9,4783,1,136,5534
35.21,23,358,1,152,1235
35.54,23,358,1,152,1235
35.54,17,338,1,261,740
35.64,9,4783,1,136,5534
35.69,9,8133,1,136,5534
35.87,17,83970,1,261,740
36.24,9,4289,1,136,5534
36.49,9,8133,1,136,5534
36.6,9,74830,1,136,5534
36.62,23,1235,1,152,1235
36.86,10,17234,1,273,14918
36.89,9,4783,1,136,5534
37.07,9,8133,1,136,5534
37.21,9,5534,1,136,5534
37.36,23,23685,1,152,1235
37.42,9,5534,1,136,5534
37.74,9,4783,1,136,5534
37.9,23,358,1,152,1235
38.05,10,12012,1,273,14918
38.07,10,9748,1,273,14918
38.07,10,9748,1,273,14918
38.37,9,5827,1,136,5534
38.38,9,8133,1,136,5534
38.43,16,11774,1,244,793
38.48,16,486,1,244,793
38.68,22,53941,1,166,4710
38.84,23,358,1,152,1235
39.22,9,4111,1,136,5534
39.5,9,4111,1,136,5534
39.54,11,144,1,311,1291
39.57,9,5534,1,136,5534
39.87,10,17234,1,273,14918
39.93,11,4963,1,311,1291
39.97,23,51585,1,152,1235
40.0,9,3736,1,136,5534
40.13,9,4111,1,136,5534
40.18,9,3736,1,136,5534
40.29,9,3736,1,136,5534
40.36,5,21300,1,275,12795
40.49,9,4289,1,136,5534
40.58,9,4783,1,136,5534
40.92,9,8133,1,136,5534
41.13,9,5534,1,136,5534
41.65,3,8647,1,287,1617
41.72,7,1664,1,304,1664
41.74,16,486,1,244,793
41.83,9,4111,1,136,5534
41.88,9,5827,1,136,5534
42.04,9,5827,1,136,5534
42.26,10,12012,1,273,14918
42.31,9,8133,1,136,5534
42.34,9,4783,1,136,5534
42.37,9,5827,1,136,5534
42.67,9,74830,1,136,5534
42.86,9,74830,1,136,5534
43.03,9,4289,1,136,5534
43.1,9,5827,1,136,5534
43.27,10,9748,1,273,14918
43.35,23,312,1,152,1235
43.54,9,4289,1,136,5534
43.69,9,8133,1,136,5534
43.72,11,468,1,311,1291
43.95,9,8133,1,136,5534
44.14,9,5534,1,136,5534
44.25,9,4111,1,136,5534
44.35,1,48033,1,138,16877
44.43,23,312,1,152,1235
44.44,17,2025,1,261,740
44.52,10,12012,1,273,14918
44.76,9,4783,1,136,5534
44.89,9,5827,1,136,5534
45.04,9,4111,1,136,5534
45.09,9,4783,1,136,5534
45.52,9,5827,1,136,5534
45.76,10,11625,1,273,14918
45.79,9,4783,1,136,5534
45.85,9,74830,1,136,5534
45.9,23,312,1,152,1235
46.19,10,12012,1,273,14918
46.38,9,8133,1,136,5534
46.4,9,5827,1,136,5534
46.6,9,4289,1,136,5534
46.63,9,5534,1,136,5534
46.65,9,5827,1,136,5534
46.77,10,12012,1,273,14918
47.45,1,48033,1,138,16877
47.56,9,5827,1,136,5534
47.68,9,74830,1,136,5534
47.79,8,3708,1,151,4629
47.86,18,464,1,222,1044
47.87,10,11625,1,273,14918
47.93,9,4289,1,136,5534
48.94,9,4783,1,136,5534
48.98,9,4289,1,136,5534
49.16,9,5827,1,136,5534
49.85,9,4111,1,136,5534
49.87,9,8133,1,136,5534
49.88,9,74830,1,136,5534
50.1,9,5827,1,136,5534
50.45,9,5534,1,136,5534
50.52,8,25518,1,151,4629
50.71,9,4111,1,136,5534
50.76,9,4783,1,136,5534
51.02,9,4783,1,136,5534
51.07,19,41380,1,183,41380
51.34,9,5827,1,136,5534
51.77,9,74830,1,136,5534
51.83,9,5827,1,136,5534
51.85,9,5827,1,136,5534
51.9,1,48033,1,138,16877
51.91,9,8133,1,136,5534
51.94,23,821,1,152,1235
52.1,9,4289,1,136,5534
52.4,9,4289,1,136,5534
52.56,9,8133,1,136,5534
52.92,9,8133,1,136,5534
53.36,9,74830,1,136,5534
53.4,23,23685,1,152,1235
53.45,9,4111,1,136,5534
53.45,23,51585,1,152,1235
53.53,23,312,1,152,1235
53.69,9,4289,1,136,5534
53.85,9,74830,1,136,5534
53.95,9,4289,1,136,5534
54.14,1,19682,1,138,16877
54.14,9,8133,1,136,5534
54.22,10,95037,1,273,14918
54.35,9,5827,1,136,5534
54.77,9,8133,1,136,5534
54.84,17,740,1,261,740
54.97,1,3749,1,138,16877
54.99,16,11774,1,244,793
55.04,9,4111,1,136,5534
55.29,9,8133,1,136,5534
55.81,10,95037,1,273,14918
55.81,9,74830,1,136,5534
56.02,23,1938,1,152,1235
56.04,10,95037,1,273,14918
56.06,13,11631,1,155,11631
56.13,9,4289,1,136,5534
56.27,9,4111,1,136,5534
56.63,10,95037,1,273,14918
56.64,16,793,1,244,793
56.69,23,312,1,152,1235
56.72,9,5827,1,136,5534
56.85,9,4111,1,136,5534
56.97,10,95037,1,273,14918
57.1,9,4289,1,136,5534
57.27,23,1235,1,152,1235
57.43,19,372,1,183,41380
57.71,9,4111,1,136,5534
57.8,10,9748,1,273,14918
58.05,10,11625,1,273,14918
58.4,9,4289,1,136,5534
58.56,23,358,1,152,1235
58.62,9,4289,1,136,5534
59.08,17,83970,1,261,740
59.19,9,4111,1,136,5534
59.19,23,51585,1,152,1235
60.12,9,8133,1,136,5534
60.12,1,16877,1,138,16877
60.16,23,51585,1,152,1235
60.16,9,4111,1,136,5534
60.48,9,4111,1,136,5534
60.51,23,821,1,152,1235
60.61,23,821,1,152,1235
60.63,9,74830,1,136,5534
60.81,9,4111,1,136,5534
61.13,9,4783,1,136,5534
61.16,9,74830,1,136,5534
61.54,9,4289,1,136,5534
61.6,10,95037,1,273,14918
61.76,10,13886,1,273,14918
61.86,10,11625,1,273,14918
62.12,10,17234,1,273,14918
62.23,9,3736,1,136,5534
62.27,9,5827,1,136,5534
62.85,9,5827,1,136,5534
62.92,9,5827,1,136,5534
62.95,9,5827,1,136,5534
63.01,23,51585,1,152,1235
63.03,9,3736,1,136,5534
63.24,9,4111,1,136,5534
63.46,9,74830,1,136,5534
63.52,10,11625,1,273,14918
63.68,9,3736,1,136,5534
63.79,9,8133,1,136,5534
63.81,9,8133,1,136,5534
63.85,10,14918,1,273,14918
64.43,9,74830,1,136,5534
64.47,16,486,1,244,793
64.67,10,14918,1,273,14918
64.7,9,4289,1,136,5534
64.79,9,5827,1,136,5534
64.83,23,23685,1,152,1235
65.11,9,5827,1,136,5534
65.14,9,3736,1,136,5534
65.42,16,124,1,244,793
65.56,23,1235,1,152,1235
65.57,23,388,1,152,1235
66.21,10,14918,1,273,14918
66.33,9,4289,1,136,5534
66.54,9,74830,1,136,5534
66.61,10,11625,1,273,14918
66.62,9,5827,1,136,5534
67.0,9,4111,1,136,5534
67.14,23,312,1,152,1235
67.16,9,4111,1,136,5534
67.68,9,5534,1,136,5534
67.69,1,3749,1,138,16877
67.84,9,3736,1,136,5534
68.24,9,4111,1,136,5534
68.25,9,3736,1,136,5534
68.31,9,3736,1,136,5534
68.48,9,4289,1,136,5534
68.92,10,14918,1,273,14918
68.98,9,5827,1,136,5534
69.07,23,1235,1,152,1235
69.37,9,4783,1,136,5534
69.46,9,5534,1,136,5534
69.59,22,53941,1,166,4710
69.69,9,4111,1,136,5534
69.76,23,51585,1,152,1235
70.01,1,10741,1,138,16877
70.44,23,821,1,152,1235
70.55,8,4202,1,151,4629
70.83,23,821,1,152,1235
71.15,9,5534,1,136,5534
71.45,23,23685,1,152,1235
71.47,9,4783,1,136,5534
71.93,9,4111,1,136,5534
71.97,23,358,1,152,1235
72.14,9,3736,1,136,5534
72.14,9,8133,1,136,5534
72.21,10,77208,1,273,14918
72.38,9,74830,1,136,5534
72.41,9,4111,1,136,5534
72.51,9,5827,1,136,5534
72.52,23,312,1,152,1235
73.06,8,25518,1,151,4629
73.17,9,4111,1,136,5534
73.25,23,821,1,152,1235
73.29,23,388,1,152,1235
73.52,9,74830,1,136,5534
73.55,9,4783,1,136,5534
73.56,9,5534,1,136,5534
73.82,9,3736,1,136,5534
74.26,9,4289,1,136,5534
74.33,9,8133,1,136,5534
74.58,9,74830,1,136,5534
74.63,9,4111,1,136,5534
75.24,23,821,1,152,1235
75.38,23,23685,1,152,1235
75.52,10,9748,1,273,14918
75.61,9,3736,1,136,5534
75.62,9,8133,1,136,5534
75.86,16,11774,1,244,793
75.87,10,11625,1,273,14918
75.98,9,3736,1,136,5534
75.99,23,51585,1,152,1235
76.19,16,173,1,244,793
76.76,23,23685,1,152,1235
76.92,10,95037,1,273,14918
77.05,9,4111,1,136,5534
77.21,9,4783,1,136,5534
77.3,23,312,1,152,1235
77.32,22,53941,1,166,4710
77.35,8,4629,1,151,4629
77.57,1,16877,1,138,16877
77.82,9,4783,1,136,5534
77.99,16,11774,1,244,793
78.05,23,821,1,152,1235
78.05,9,4111,1,136,5534
78.32,9,8133,1,136,5534
78.54,9,5534,1,136,5534
78.78,23,312,1,152,1235
78.92,17,740,1,261,740
78.95,17,83970,1,261,740
79.12,9,4783,1,136,5534
79.23,9,4783,1,136,5534
79.41,9,8133,1,136,5534
79.46,9,8133,1,136,5534
79.69,21,15108,1,141,6515
79.8,16,11774,1,244,793
80.05,23,358,1,152,1235
80.14,23,312,1,152,1235
80.23,9,4783,1,136,5534
80.68,10,95037,1,273,14918
80.82,23,1938,1,152,1235
80.92,17,196,1,261,740
80.92,9,5534,1,136,5534
80.98,9,4111,1,136,5534
81.09,9,8133,1,136,5534
81.11,23,1235,1,152,1235
81.22,9,8133,1,136,5534
81.4,9,5827,1,136,5534
81.48,10,13886,1,273,14918
81.54,9,74830,1,136,5534
81.59,9,4783,1,136,5534
81.74,9,74830,1,136,5534
81.82,10,9748,1,273,14918
82.06,9,8133,1,136,5534
82.07,10,95037,1,273,14918
82.5,9,4783,1,136,5534
82.57,17,83970,1,261,740
82.76,9,5827,1,136,5534
82.87,9,3736,1,136,5534
82.88,23,1938,1,152,1235
82.97,9,4289,1,136,5534
83.27,9,4783,1,136,5534
83.56,2,1070,1,340,1070
83.58,10,14918,1,273,14918
83.8,9,3736,1,136,5534
84.31,10,17234,1,273,14918
84.31,9,5827,1,136,5534
84.44,9,5827,1,136,5534
85.0,1,19682,1,138,16877
85.05,9,4289,1,136,5534
85.17,9,74830,1,136,5534
85.47,9,4783,1,136,5534
85.66,9,5827,1,136,5534
85.75,23,358,1,152,1235
85.76,9,4111,1,136,5534
85.78,9,8133,1,136,5534
86.07,10,77208,1,273,14918
86.27,9,5534,1,136,5534
86.67,9,4783,1,136,5534
86.96,21,4297,1,141,6515
87.15,23,312,1,152,1235
87.25,9,4783,1,136,5534
87.45,23,1235,1,152,1235
87.62,9,8133,1,136,5534
87.63,9,4289,1,136,5534
87.9,9,3736,1,136,5534
88.25,23,312,1,152,1235
88.41,9,74830,1,136,5534
88.42,9,5827,1,136,5534
88.55,9,4783,1,136,5534
88.68,9,74830,1,136,5534
88.69,9,8133,1,136,5534
88.74,9,4289,1,136,5534
88.83,9,3736,1,136,5534
88.84,9,4289,1,136,5534
88.98,9,74830,1,136,5534
89.06,9,5534,1,136,5534
89.07,9,3736,1,136,5534
89.27,9,8133,1,136,5534
89.59,23,358,1,152,1235
89.77,9,8133,1,136,5534
89.96,9,5534,1,136,5534
90.13,9,5534,1,136,5534
90.41,9,5827,1,136,5534
90.61,8,25518,1,151,4629
90.64,9,3736,1,136,5534
90.64,9,4111,1,136,5534
90.85,9,74830,1,136,5534
90.87,9,4289,1,136,5534
90.94,9,4111,1,136,5534
91.03,9,74830,1,136,5534
91.14,9,5534,1,136,5534
91.35,9,3736,1,136,5534
91.59,9,4111,1,136,5534
91.77,10,77208,1,273,14918
91.84,8,3866,1,151,4629
92.14,11,1291,1,311,1291
92.15,9,74830,1,136,5534
92.64,9,4289,1,136,5534
92.84,22,53941,1,166,4710
92.88,23,358,1,152,1235
93.25,9,5827,1,136,5534
93.49,9,74830,1,136,5534
93.56,16,11774,1,244,793
93.59,10,95037,1,273,14918
93.69,9,4111,1,136,5534
93.98,9,4783,1,136,5534
94.01,9,5534,1,136,5534
94.05,9,4783,1,136,5534
94.21,9,5534,1,136,5534
94.23,9,5534,1,136,5534
94.46,9,4783,1,136,5534
94.96,10,77208,1,273,14918
95.29,7,1664,1,304,1664
95.33,9,4289,1,136,5534
95.37,10,14918,1,273,14918
95.51,23,23685,1,152,1235
95.61,9,8133,1,136,5534
95.74,9,4783,1,136,5534
95.78,9,4111,1,136,5534
95.89,9,5534,1,136,5534
95.95,9,5827,1,136,5534
96.04,9,5534,1,136,5534
96.1,9,3736,1,136,5534
96.32,9,4289,1,136,5534
96.35,1,10741,1,138,16877
96.76,9,4111,1,136,5534
96.79,9,5827,1,136,5534
97.24,9,8133,1,136,5534
97.34,9,4111,1,136,5534
97.51,23,1938,1,152,1235
97.64,9,5534,1,136,5534
97.66,10,95037,1,273,14918
97.67,10,95037,1,273,14918
97.76,9,4111,1,136,5534
97.89,9,4111,1,136,5534
98.12,9,5534,1,136,5534
98.85,9,4289,1,136,5534
98.88,10,9748,1,273,14918
99.08,9,4289,1,136,5534
99.32,9,4289,1,136,5534
99.39,9,3736,1,136,5534
99.67,9,74830,1,136,5534
99.88,9,5534,1,136,5534
100.03,9,4289,1,136,5534
100.08,9,4783,1,136,5534
100.14,23,821,1,152,1235
100.26,9,3736,1,136,5534
100.36,9,4783,1,136,5534
100.68,9,74830,1,136,5534
100.81,9,5534,1,136,5534
100.88,9,4111,1,136,5534
100.97,9,74830,1,136,5534
101.0,9,5534,1,136,5534
101.24,9,3736,1,136,5534
101.39,9,4111,1,136,5534
101.44,23,821,1,152,1235
101.52,9,4289,1,136,5534
101.82,9,8133,1,136,5534
102.14,9,74830,1,136,5534
102.15,23,821,1,152,1235
102.35,9,5534,1,136,5534
102.36,9,5534,1,136,5534
102.59,23,23685,1,152,1235
102.69,22,53941,1,166,4710
102.73,16,124,1,244,793
103.05,9,4289,1,136,5534
103.22,9,4289,1,136,5534
103.28,9,4111,1,136,5534
103.58,23,51585,1,152,1235
103.68,9,4111,1,136,5534
103.68,9,5534,1,136,5534
103.69,9,3736,1,136,5534
103.93,10,77208,1,273,14918
104.04,9,5534,1,136,5534
104.38,9,5827,1,136,5534
104.43,9,74830,1,136,5534
104.86,9,4289,1,136,5534
105.15,9,4289,1,136,5534
105.2,9,5534,1,136,5534
105.2,9,8133,1,136,5534
105.2,9,4289,1,136,5534
105.56,9,74830,1,136,5534
105.7,9,8133,1,136,5534
105.77,9,74830,1,136,5534
105.94,9,4111,1,136,5534
106.02,9,4289,1,136,5534
106.32,9,4111,1,136,5534
106.33,9,4783,1,136,5534
106.44,9,8133,1,136,5534
106.52,23,312,1,152,1235
106.99,9,3736,1,136,5534
107.01,16,173,1,244,793
107.16,9,74830,1,136,5534
107.17,10,9748,1,273,14918
107.27,10,17234,1,273,14918
107.54,9,4783,1,136,5534
107.57,9,74830,1,136,5534
107.9,9,4289,1,136,5534
107.97,9,4111,1,136,5534
108.3,23,821,1,152,1235
108.43,17,76581,1,261,740
108.65,23,1938,1,152,1235
108.86,9,4783,1,136,5534
108.97,10,9748,1,273,14918
108.97,23,1938,1,152,1235
109.52,9,74830,1,136,5534
109.77,9,4111,1,136,5534
109.88,10,14918,1,273,14918
110.12,9,4783,1,136,5534
110.21,17,196,1,261,740
110.23,9,8133,1,136,5534
110.31,11,4963,1,311,1291
110.74,9,4783,1,136,5534
110.76,9,74830,1,136,5534
110.79,9,4111,1,136,5534
110.93,16,11774,1,244,793
111.07,9,8133,1,136,5534
111.14,9,74830,1,136,5534
111.27,9,4111,1,136,5534
111.28,23,388,1,152,1235
111.56,9,74830,1,136,5534
111.79,16,793,1,244,793
112.1,9,5534,1,136,5534
112.14,9,3736,1,136,5534
112.37,9,5534,1,136,5534
112.38,9,4111,1,136,5534
112.51,10,14918,1,273,14918
112.74,9,3736,1,136,5534
113.03,9,4783,1,136,5534
113.41,23,1235,1,152,1235
113.65,9,5534,1,136,5534
113.72,9,74830,1,136,5534
114.15,23,23685,1,152,1235
114.22,9,4111,1,136,5534
114.29,9,4111,1,136,5534
114.39,23,23685,1,152,1235
114.72,9,4783,1,136,5534
115.07,9,8133,1,136,5534
115.3,9,5827,1,136,5534
115.31,11,1814,1,311,1291
115.36,9,4289,1,136,5534
115.43,9,5534,1,136,5534
115.46,23,358,1,152,1235
115.48,10,12012,1,273,14918
115.48,9,5534,1,136,5534
115.65,9,5534,1,136,5534
115.7,9,74830,1,136,5534
115.92,10,12012,1,273,14918
115.93,3,840,1,287,1617
115.94,9,4783,1,136,5534
115.98,10,17234,1,273,14918
116.18,23,1235,1,152,1235
116.19,9,8133,1,136,5534
116.31,16,124,1,244,793
116.34,9,3736,1,136,5534
116.46,17,196,1,261,740
116.47,9,8133,1,136,5534
116.52,9,4783,1,136,5534
116.57,11,1814,1,311,1291
116.77,9,5534,1,136,5534
116.92,9,4111,1,136,5534
117.0,10,11625,1,273,14918
117.07,10,95037,1,273,14918
117.13,9,8133,1,136,5534
117.33,10,17234,1,273,14918
117.4,9,4783,1,136,5534
117.45,9,5827,1,136,5534
117.7,9,5534,1,136,5534
117.78,9,74830,1,136,5534
117.81,23,388,1,152,1235
117.92,9,4289,1,136,5534
118.36,9,5534,1,136,5534
118.47,9,5534,1,136,5534
118.51,23,358,1,152,1235
118.77,9,4783,1,136,5534
118.89,9,74830,1,136,5534
118.98,9,4783,1,136,5534
119.0,9,74830,1,136,5534
119.12,1,19682,1,138,16877
119.16,22,53941,1,166,4710
119.16,23,51585,1,152,1235
119.29,9,8133,1,136,5534
119.34,10,77208,1,273,14918
120.0,23,358,1,152,1235
120.13,10,9748,1,273,14918
120.27,9,4289,1,136,5534
120.49,9,5534,1,136,5534
120.68,9,5827,1,136,5534
120.7,9,4289,1,136,5534
120.86,10,12012,1,273,14918
121.03,23,1938,1,152,1235
121.23,23,821,1,152,1235
121.35,9,4111,1,136,5534
121.42,9,3736,1,136,5534
121.52,23,312,1,152,1235
121.53,17,83970,1,261,740
121.55,9,5827,1,136,5534
121.85,23,1938,1,152,1235
121.94,22,53941,1,166,4710
121.96,9,4111,1,136,5534
122.19,9,4289,1,136,5534
122.27,9,4111,1,136,5534
122.67,9,8133,1,136,5534
122.73,9,4111,1,136,5534
122.82,11,4963,1,311,1291
123.31,1,16877,1,138,16877
123.33,9,74830,1,136,5534
123.41,9,5534,1,136,5534
123.47,9,4289,1,136,5534
123.47,23,821,1,152,1235
123.5,9,3736,1,136,5534
123.64,9,5534,1,136,5534
123.71,10,12012,1,273,14918
123.76,9,5827,1,136,5534
123.77,9,4111,1,136,5534
123.79,9,8133,1,136,5534
124.05,9,5534,1,136,5534
124.14,9,4111,1,136,5534
124.22,9,4111,1,136,5534
124.4,9,5534,1,136,5534
124.94,23,23685,1,152,1235
124.95,9,4289,1,136,5534
125.15,9,5827,1,136,5534
125.24,9,8133,1,136,5534
125.62,1,3248,1,138,16877
125.82,9,4289,1,136,5534
125.84,9,4783,1,136,5534
125.96,23,23685,1,152,1235
125.98,9,8133,1,136,5534
126.04,9,8133,1,136,5534
126.13,9,4783,1,136,5534
126.22,23,312,1,152,1235
126.36,9,8133,1,136,5534
126.38,9,5827,1,136,5534
126.41,9,8133,1,136,5534
126.44,10,95037,1,273,14918
126.56,9,4783,1,136,5534
126.57,23,358,1,152,1235
126.72,9,4783,1,136,5534
126.82,9,74830,1,136,5534
127.07,7,2332,1,304,1664
127.17,9,5534,1,136,5534
127.33,9,74830,1,136,5534
127.34,9,8133,1,136,5534
127.34,10,11625,1,273,14918
127.56,9,8133,1,136,5534
127.65,9,4289,1,136,5534
127.77,9,5827,1,136,5534
127.88,9,3736,1,136,5534
127.91,9,5534,1,136,5534
128.26,9,74830,1,136,5534
128.36,9,5534,1,136,5534
128.38,21,1248,1,141,6515
128.42,23,821,1,152,1235
128.77,9,3736,1,136,5534
128.84,9,3736,1,136,5534
129.21,9,4783,1,136,5534
129.61,9,8133,1,136,5534
129.62,1,3749,1,138,16877
129.64,9,5827,1,136,5534
129.64,10,9748,1,273,14918
129.87,9,4783,1,136,5534
130.08,1,48033,1,138,16877
130.18,9,5534,1,136,5534
130.26,9,3736,1,136,5534
130.4,10,95037,1,273,14918
130.6,1,48033,1,138,16877
